	13	14	41	55	56	57	58	26	42	19	29	35	43	45	23	24	33	34	46	48	27	28	30	31	32	51	52	39	53	54
13	0.0	-0.012748275052192247	0.14454172967366935	0.0837371643551463	0.18149221759778794	0.09422549295062918	0.25433712091328153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	-0.012748275052192247	0.0	0.061064006435938456	0.0	0.0	0.0	0.0	0.05590092851776188	0.06504545417964569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.14454172967366935	0.061064006435938456	0.0	0.2631706059429717	0.0	0.0	0.0	0.0	-0.09427995233577377	0.0	0.0	0.0	0.0	0.0	0.0	0.08019782658237788	0.0	0.0	0.0	0.23317634126169612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0837371643551463	0.0	0.2631706059429717	0.0	-0.05244262696270671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3603366007598535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6552679959582048	0.5852495122582089	0.494642402205582
56	0.18149221759778794	0.0	0.0	-0.05244262696270671	0.0	-0.35169794107999347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.232697082184216	0.0	0.0
57	0.09422549295062918	0.0	0.0	0.0	-0.35169794107999347	0.0	-0.1474657464662149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0377255720016484	0.0	0.0
58	0.25433712091328153	0.0	0.0	0.0	0.0	-0.1474657464662149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10893707056363076	0.0	0.0
26	0.0	0.05590092851776188	0.0	0.0	0.0	0.0	0.0	0.0	-0.13104554681250297	0.0	0.0	0.0	0.0	0.0	0.0	0.08056793675828279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.06504545417964569	-0.09427995233577377	0.0	0.0	0.0	0.0	-0.13104554681250297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18282394448172282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09640374986860234	0.012080752065797923	0.13695452786674372	0.37617689674585136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09640374986860234	0.0	0.0	0.0	0.35541946673225916	0.0	0.0	0.0	0.0	0.0	0.0	0.28313816452324625	0.0	-0.059101537368144295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012080752065797923	0.0	0.0	-0.09669439813364578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.232090252663501	-0.1278995739528962	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13695452786674372	0.0	-0.09669439813364578	0.0	0.239261902248204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05834296404209663	0.0	0.0	0.3331556626070793	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37617689674585136	0.35541946673225916	0.0	0.239261902248204	0.0	0.0	0.0	0.0	0.0	0.08159578213571492	0.0	0.0	0.0	0.2703335363441103	0.0	0.0	0.0	0.0	0.0	0.057535516596437845	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08227512786064395	0.12481185697110073	0.0333609119709552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.08019782658237788	0.0	0.0	0.0	0.0	0.08056793675828279	0.18282394448172282	0.0	0.0	0.0	0.0	0.0	0.08227512786064395	0.0	0.0	0.24235447523758546	0.3086064872103938	0.33154224490431133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12481185697110073	0.0	0.0	-0.09125766298472338	0.0	0.0	0.0	0.0	0.0	0.12456105241309015	0.05436273255805857	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333609119709552	0.24235447523758546	-0.09125766298472338	0.0	0.2400329194903271	0.0	0.0	0.0	0.0	0.0	-0.022388029082934746	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08159578213571492	0.0	0.3086064872103938	0.0	0.2400329194903271	0.0	0.056599053861103095	0.0	0.0	0.3932614851954311	0.0	0.3482375648894673	0.0	0.0	0.0	0.5040720685877208	0.5275737328211559
48	0.0	0.0	0.23317634126169612	0.3603366007598535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33154224490431133	0.0	0.0	0.056599053861103095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08326594133541006
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28313816452324625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07976963923267887	0.06417147490909586	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07976963923267887	0.0	0.2486449696358407	0.10419393753760196	0.08164237148530253	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059101537368144295	0.0	0.0	0.2703335363441103	0.0	0.0	0.0	0.0	0.3932614851954311	0.0	0.06417147490909586	0.2486449696358407	0.0	0.0	0.5136040373124577	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12456105241309015	0.0	0.0	0.0	0.0	0.10419393753760196	0.0	0.0	-0.07963497549146481	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05436273255805857	-0.022388029082934746	0.3482375648894673	0.0	0.0	0.08164237148530253	0.5136040373124577	-0.07963497549146481	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.232090252663501	0.05834296404209663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04100328934220429	0.0	0.32144056578147434	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1278995739528962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04100328934220429	0.0	0.06158168967309115	0.3466177695341044	0.0
39	0.0	0.0	0.0	0.6552679959582048	0.232697082184216	0.0377255720016484	0.10893707056363076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06158168967309115	0.0	0.32260505900578085	0.0
53	0.0	0.0	0.0	0.5852495122582089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3331556626070793	0.057535516596437845	0.0	0.0	0.0	0.0	0.5040720685877208	0.0	0.0	0.0	0.0	0.0	0.0	0.32144056578147434	0.3466177695341044	0.32260505900578085	0.0	0.0431509450111872
54	0.0	0.0	0.0	0.494642402205582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5275737328211559	0.08326594133541006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0431509450111872	0.0
