	11	12	13	16	18	25	30	36	41	23	24	33	42	43	53	54	17	45	46	27	37	47	48	28	49	50	57	58	64	65	66	59	60	63
11	0.0	0.06088464990688648	0.6425786702499465	0.08702909618483154	0.16811566637853723	0.03702161372400126	0.25541321976050374	0.12764735579410585	0.45489605439247494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.06088464990688648	0.0	0.15254856665217284	0.0	0.0	0.0	0.0	0.0	0.0	0.050154913911948235	0.08607156160798937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.6425786702499465	0.15254856665217284	0.0	0.0	0.0	0.0	0.0	0.0	0.7691799335619842	-0.14308680602228926	0.0	1.197584516856443	0.9546110329633021	1.3202248384874176	1.4546594023938553	1.6384003381743033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.08702909618483154	0.0	0.0	0.0	-0.3013994255255437	0.0	0.0	-0.10225312888307841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1004639170892503	-0.12872955742278103	-0.06494296902562009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.16811566637853723	0.0	0.0	-0.3013994255255437	0.0	0.0	0.05047041048784545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1955767662651987	0.0	0.0	0.0	0.0	0.0	0.09925288428844989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.03702161372400126	0.0	0.0	0.0	0.0	0.0	0.0	-0.017801746836211912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13789117797587475	-0.13584486945024682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.25541321976050374	0.0	0.0	0.0	0.05047041048784545	0.0	0.0	0.0	-0.015409753165666035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43647653358889965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.12764735579410585	0.0	0.0	-0.10225312888307841	0.0	-0.017801746836211912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07010147103797532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.45489605439247494	0.0	0.7691799335619842	0.0	0.0	0.0	-0.015409753165666035	0.0	0.0	0.0	0.0	0.0	0.06256746901344912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4957187839937396	0.33456757978801793	0.0	0.0	0.5829101014804425	0.0	0.5803242192402227	0.0	0.0	0.0	0.0	0.0	0.0
