	13	14	21	22	24	26	40	23	34	36	62	54	32	39	46	47	48	27	29	41	43	44	49	42	45	57	61	64	66	55	65	60	58	59
13	0.0	-0.10919705650420779	0.07527635290872467	0.16708081733075586	0.47659406567792734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	-0.10919705650420779	0.0	0.0	0.0	0.4798200180882987	0.03358373702524166	0.03354466603857825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.07527635290872467	0.0	0.0	-0.012748275052192247	0.9273680036514663	0.0	0.0	1.0717510818868843	1.3392474196741027	0.35896749356513574	0.09617539904641256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.16708081733075586	0.0	-0.012748275052192247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0837371643551463	0.26495525662562625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.47659406567792734	0.4798200180882987	0.9273680036514663	0.0	0.0	0.0	0.12914327205431078	-0.05750496795784098	0.0	0.0	0.0	0.0	0.0	-0.09125868096080603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.03358373702524166	0.0	0.0	0.0	0.0	-0.08405350890988528	0.0	0.0	0.0	0.0	0.0	0.0	-0.08481699902877898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.03354466603857825	0.0	0.0	0.12914327205431078	-0.08405350890988528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07786747851482567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	1.0717510818868843	0.0	-0.05750496795784098	0.0	0.0	0.0	0.07202202025619453	0.0	0.0	0.0	0.439452963527662	-0.11935713840983508	0.5015320062481383	0.267873075747012	0.1778145820496867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	1.3392474196741027	0.0	0.0	0.0	0.0	0.07202202025619453	0.0	0.3762718016173321	0.0	0.0	0.0	0.0	0.0	0.0	0.0333609119709552	0.0	0.0	0.0	0.0	1.0937111933121018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
