	6	23	24	46	47	48	14	26	28	37	43	16	21	38	53	54	19	32	41	45	52	22	36	51	35	40	49	50
6	0.0	0.0973644309580545	0.08631015189202113	0.09094024717805285	0.16036770482810692	0.26091675504628375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0973644309580545	0.0	-0.10919705650420779	0.28379336347352163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9033640976630287	0.0	0.0	0.0	0.0	0.2469364174675332	0.0	0.0	0.0	0.08848545978498103	0.0	0.0	0.0	0.0	0.0	0.0
24	0.08631015189202113	-0.10919705650420779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08056793675828279	0.0	0.0	0.0	0.0	0.0	0.0
46	0.09094024717805285	0.28379336347352163	0.0	0.0	-0.13837781920761655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3661932787831797	0.0	-0.05244262696270671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.16036770482810692	0.0	0.0	-0.13837781920761655	0.0	-0.1474657464662149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0365839478217625	0.0	0.0	-0.35169794107999347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.26091675504628375	0.0	0.0	0.0	-0.1474657464662149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10592124746228979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07976963923267887	0.08164237148530253	0.09505678866769464	0.3618651298979712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.07976963923267887	0.0	0.0	0.0	0.3988218542123883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06417147490909586	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.08164237148530253	0.0	0.0	-0.10273204728939747	0.3504000095458858	0.040588545547324564	0.0	-0.05047628388912623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.09505678866769464	0.0	-0.10273204728939747	0.0	0.0	0.0	0.0	-0.08741955832530907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.0	0.3618651298979712	0.3988218542123883	0.3504000095458858	0.0	0.0	0.24813928732892446	0.0	0.0	0.11283364360404792	0.0	0.0	0.06053042022975613	0.0	0.0	0.0	0.0	0.27897286034695695	0.2456632673798721	0.3643186670954717	0.40074213741348025	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040588545547324564	0.0	0.24813928732892446	0.0	0.08097194499394085	0.11254121215402098	0.4133722729274265	0.41454030320139584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.9033640976630287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08097194499394085	0.0	0.0	0.0	0.4292958973757704	0.0	0.7180856586817115	0.0	0.0	0.0	0.08227512786064395	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05047628388912623	-0.08741955832530907	0.0	0.11254121215402098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11283364360404792	0.4133722729274265	0.0	0.0	0.0	-0.0497872364673733	0.0	0.06674866009514896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41454030320139584	0.4292958973757704	0.0	-0.0497872364673733	0.0	0.0	0.06166970219307601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.0365839478217625	0.10592124746228979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3242981372202488	0.2734911487957696	0.230065002663828	0.05783406015471239	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.2469364174675332	0.0	0.3661932787831797	0.0	0.0	0.0	0.0	0.0	0.0	0.06053042022975613	0.0	0.7180856586817115	0.0	0.06674866009514896	0.06166970219307601	0.3242981372202488	0.0	0.0	0.3720784078048927	0.3267903666963189	0.0	0.0	0.3362443888133098	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2734911487957696	0.0	0.0	0.0	-0.13129274479505607	0.0	0.0	-0.09669439813364578	0.0	0.0	-0.13536593309259598	0.0
45	0.0	0.0	0.0	-0.05244262696270671	-0.35169794107999347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.230065002663828	0.3720784078048927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05783406015471239	0.3267903666963189	-0.13129274479505607	0.0	0.0	0.0	0.0	0.0730029690857893	0.0	0.0	0.0	0.0
22	0.0	0.08848545978498103	0.08056793675828279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08227512786064395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06417147490909586	0.0	0.0	0.27897286034695695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059101537368144295	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2456632673798721	0.0	0.0	0.0	0.0	0.0	0.0	0.3362443888133098	-0.09669439813364578	0.0	0.0730029690857893	0.0	0.0	0.0	0.0	0.2821352754721731	0.1334675399440029	0.12230604915947015
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3643186670954717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059101537368144295	0.0	0.0	0.0795034012689024	0.26927682379819784	0.2902304354322465
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40074213741348025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2821352754721731	0.0795034012689024	0.0	0.0	0.08688781183780814
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13536593309259598	0.0	0.0	0.0	0.0	0.1334675399440029	0.26927682379819784	0.0	0.0	-0.04984218321505373
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12230604915947015	0.2902304354322465	0.08688781183780814	-0.04984218321505373	0.0
