	5	6	12	14	19	30	56	50	57	58	13	41	42	21	22	25	43	51	52	53	54	55	31	32	33	34	35	47	36	59	60
5	0.0	0.05924224879901169	0.1336707779490196	0.2311468605027042	0.08995454752082975	0.13271350054739484	0.2759730013418951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.05924224879901169	0.0	0.0	0.0	0.0	0.0	0.7748350304981205	1.4290928650320365	1.040957524237162	1.0597931907398013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.1336707779490196	0.0	0.0	-0.3013994255255437	0.0	-0.10225312888307841	0.0	0.0	0.0	0.0	-0.1004639170892503	-0.12872955742278103	-0.06494296902562009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.2311468605027042	0.0	-0.3013994255255437	0.0	0.0	0.0	0.05678656128967538	0.0	0.0	0.0	-0.1955767662651987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09925288428844989	0.32578923610609006	0.05322866586465985	0.02886377213811392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.08995454752082975	0.0	0.0	0.0	0.0	-0.017801746836211912	0.0	0.0	0.0	0.0	0.0	-0.13789117797587475	-0.13584486945024682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.13271350054739484	0.0	-0.10225312888307841	0.0	-0.017801746836211912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07010147103797532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	0.2759730013418951	0.7748350304981205	0.0	0.05678656128967538	0.0	0.0	0.0	0.0	0.08133498553148671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14402379474127228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	1.4290928650320365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04509411920804211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10310048273638273	0.0	0.0	0.05141266517909552
57	0.0	1.040957524237162	0.0	0.0	0.0	0.0	0.08133498553148671	0.0	0.0	-0.05131719996532347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6695518874226737	0.17519734609208487	-0.04090001728762385	0.12870944650035024	0.0	0.0	0.0	0.0	0.0	0.1925700248333857	0.0	0.0	0.0
58	0.0	1.0597931907398013	0.0	0.0	0.0	0.0	0.0	0.04509411920804211	-0.05131719996532347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10983389986811737	0.0	0.0	0.0
13	0.0	0.0	-0.1004639170892503	-0.1955767662651987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3264939311516633	1.2312863380163177	0.3074489224436454	0.22301221255829723	0.0035898142866392646	0.08466528973060726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	-0.12872955742278103	0.0	-0.13789117797587475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02927243389949625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	-0.06494296902562009	0.0	-0.13584486945024682	0.07010147103797532	0.0	0.0	0.0	0.0	0.0	-0.02927243389949625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3264939311516633	0.0	0.0	0.0	-0.05031762627530991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04980642081332601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2312863380163177	0.0	0.0	-0.05031762627530991	0.0	0.8739836100370617	0.0	0.0	0.0	0.0	0.0	0.0	0.008572768130904018	-0.3103570383476044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3074489224436454	0.0	0.0	0.0	0.8739836100370617	0.0	-0.06882581166019829	0.0	0.0	0.0	0.0	0.0	0.0	-0.07289358955952259	0.09122711180859974	0.27410635631134245	0.11689266442916439	0.35583105400918885	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22301221255829723	0.0	0.0	0.0	0.0	-0.06882581166019829	0.0	-0.10145934783848212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6127796387239951	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035898142866392646	0.0	0.0	0.0	0.0	0.0	-0.10145934783848212	0.0	-0.04711475937839626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6264009794855881	0.0	0.0	0.0
52	0.0	0.0	0.0	0.09925288428844989	0.0	0.0	0.0	0.0	0.6695518874226737	0.0	0.08466528973060726	0.0	0.0	0.0	0.0	0.0	0.0	-0.04711475937839626	0.0	0.3269265855164961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6639937324910262	0.0	0.0	0.0
53	0.0	0.0	0.0	0.32578923610609006	0.0	0.0	0.0	0.0	0.17519734609208487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3269265855164961	0.0	-0.05003794177582123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.05322866586465985	0.0	0.0	0.0	0.0	-0.04090001728762385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05003794177582123	0.0	-0.25919881019316476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.02886377213811392	0.0	0.0	-0.14402379474127228	0.0	0.12870944650035024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.25919881019316476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04980642081332601	0.008572768130904018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.29235687389956205	-0.1130795764989931	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3103570383476044	-0.07289358955952259	0.0	0.0	0.0	0.0	0.0	0.0	-0.29235687389956205	0.0	-0.1799087485005968	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09122711180859974	0.0	0.0	0.0	0.0	0.0	0.0	-0.1130795764989931	-0.1799087485005968	0.0	-0.058237102543095	0.0	0.0	0.0	0.0	0.0
