	8	11	13	17	26	27	28	37	38	15	21	22	35	45	46	47	48	49	50	40	51	41	31	42	43	53	54	44
8	0.0	0.13233528788152585	0.3892799132850087	1.2981962111042107	-0.05161207179552971	0.06130516880543871	0.21440138288099486	-0.01663048199531386	0.015951202235955447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.13233528788152585	0.0	0.044805020540996277	0.0	0.12764735579410585	0.0	0.0	0.0	0.0	0.03702161372400126	0.07911534623037517	0.10103386165095547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.3892799132850087	0.044805020540996277	0.0	0.0	0.0	0.0	0.4316755368869122	0.0	0.0	0.0	0.0	-0.03841482648017092	0.314934593624431	-0.11904709391017514	0.06965000123835527	0.04635128666332115	0.4552312335430935	0.2276961640993976	0.41346960206507105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	1.2981962111042107	0.0	0.0	0.0	0.0	1.0114804314415733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4131980457173664	0.04373423552132989	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	-0.05161207179552971	0.12764735579410585	0.0	0.0	0.0	0.0	0.0	0.0	0.07010147103797532	-0.017801746836211912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.06130516880543871	0.0	0.0	1.0114804314415733	0.0	0.0	0.4690723729397953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05389338652535962	0.0	0.34081189299976145	0.0	0.0	0.0	0.0	0.0	0.0
28	0.21440138288099486	0.0	0.4316755368869122	0.0	0.0	0.4690723729397953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0032324124027574563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.007228438946338761	0.0	0.0	0.0	0.0	0.0	0.0
37	-0.01663048199531386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02927243389949625	-0.13789117797587475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.015951202235955447	0.0	0.0	0.0	0.07010147103797532	0.0	0.0	-0.02927243389949625	0.0	-0.13584486945024682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.0	0.03702161372400126	0.0	0.0	-0.017801746836211912	0.0	0.0	-0.13789117797587475	-0.13584486945024682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.07911534623037517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031840961883789376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.10103386165095547	-0.03841482648017092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031840961883789376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.314934593624431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15759616921255476	-0.1349469070783738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	-0.11904709391017514	0.0	0.0	0.0	-0.0032324124027574563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18529099573252528	0.0	0.0	0.0	0.0	0.0	0.0	0.09665073543484663	0.7882688574035426	0.47041759964823415	0.8815036609149924	0.0	0.0	1.0792114530270442
