	16	17	18	23	44	57	58	34	45	47	24	27	48	21	37	46	60	62	25	31	26	28	40	41	54	55	56	61	49	59	51	52
16	0.0	-0.1004639170892503	-0.3013994255255437	0.09043173057553369	-0.10225312888307841	-0.12872955742278103	-0.06494296902562009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	-0.1004639170892503	0.0	-0.1955767662651987	0.0	0.0	0.0	0.0	0.3120950153914061	1.3014554160364926	0.05382419587543176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	-0.3013994255255437	-0.1955767662651987	0.0	0.16534873386727306	0.0	0.0	0.0	0.0	0.0	0.15464073685372828	0.020790372720087213	0.32806713319782355	0.18330531041662496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.09043173057553369	0.0	0.16534873386727306	0.0	0.12661968120943193	0.0	0.0	0.0	0.0	0.0	-0.04366121745388539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07964203401302289	0.01873837009212384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	-0.10225312888307841	0.0	0.0	0.12661968120943193	0.0	0.0	0.07010147103797532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017801746836211912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	-0.12872955742278103	0.0	0.0	0.0	0.0	0.0	-0.02927243389949625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13789117797587475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	-0.06494296902562009	0.0	0.0	0.0	0.07010147103797532	-0.02927243389949625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13584486945024682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.3120950153914061	0.0	0.0	0.0	0.0	0.0	0.0	0.27847728536887206	-0.05686877529214163	0.0	0.0	0.0	-0.09047732784191123	0.0	-0.04414646780100079	0.19320599212269343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5710064507017419	0.31480754836730207	0.0	0.0
45	0.0	1.3014554160364926	0.0	0.0	0.0	0.0	0.0	0.27847728536887206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07027279361545725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
