	7	8	17	10	15	25	16	31	26	33	47	51	52	22	23	30	32	42	24	40	43	44	45	46	49	50	34
7	0.0	0.07976963923267887	0.07309653710465479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.07976963923267887	0.0	0.25580252216178184	0.08164237148530253	0.09505678866769464	0.4942671570268776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.07309653710465479	0.25580252216178184	0.0	0.0	0.0	0.9156984796200888	0.0	0.0	0.7923811033650484	0.0984825477185726	0.27237289446187285	0.3818510869984272	0.4232653594502612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.0	0.08164237148530253	0.0	0.0	-0.10273204728939747	0.05436273255805857	-0.05047628388912623	0.2952443262086798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.0	0.09505678866769464	0.0	-0.10273204728939747	0.0	0.0	-0.08741955832530907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.0	0.4942671570268776	0.9156984796200888	0.05436273255805857	0.0	0.0	0.0	0.12481185697110073	-0.09125766298472338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	-0.05047628388912623	-0.08741955832530907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.0	0.2952443262086798	0.0	0.12481185697110073	0.0	0.0	0.0333609119709552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08227512786064395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.7923811033650484	0.0	0.0	-0.09125766298472338	0.0	0.0333609119709552	0.0	0.0	0.0	0.0	0.23850783832551295	0.0	0.0	0.0	0.24235447523758546	0.0	0.0	0.3940290500677049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0984825477185726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37617689674585136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09320478956546537
47	0.0	0.0	0.27237289446187285	0.0	0.0	0.0	0.0	0.0	0.0	0.37617689674585136	0.0	0.08089233945354173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057535516596437845	0.0	0.23093793449195144
51	0.0	0.0	0.3818510869984272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08089233945354173	0.0	0.05016457988814482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5047264385024463	0.0	0.0
52	0.0	0.0	0.4232653594502612	0.0	0.0	0.0	0.0	0.0	0.23850783832551295	0.0	0.0	0.05016457988814482	0.0	0.0	0.0	0.0	0.0	0.4227904619408324	0.0	0.08235783313176356	0.0	0.0	0.0	0.0	0.5997797671324105	0.6800992943636072	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1297880339064367	0.33352148888041383	0.10337593596151841	0.2547630343326644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1297880339064367	0.0	0.11106830649772505	0.0	0.0	-0.012748275052192247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33352148888041383	0.11106830649772505	0.0	0.0	0.3591364231244742	0.08583031833790356	0.0	0.6481887098788196	0.3786352753802268	0.3798332843724055	0.07789760274413451	0.35802792615243045	0.37005960188762926	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08227512786064395	0.24235447523758546	0.0	0.0	0.0	0.0	0.10337593596151841	0.0	0.0	0.0	0.333434129988875	0.0	0.29906093789552357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4227904619408324	0.2547630343326644	0.0	0.3591364231244742	0.333434129988875	0.0	0.0	0.05832816321627822	0.0	0.0	0.0	0.0	0.0	0.08618260140663637	0.0
24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012748275052192247	0.08583031833790356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3940290500677049	0.0	0.0	0.0	0.08235783313176356	0.0	0.0	0.0	0.29906093789552357	0.05832816321627822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6481887098788196	0.0	0.0	0.0	0.0	0.0	0.07131729849205132	0.0	0.0	0.33942014070762544	0.0	0.049220558578013385
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3786352753802268	0.0	0.0	0.0	0.0	0.07131729849205132	0.0	-0.0966565958595557	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3798332843724055	0.0	0.0	0.0	0.0	0.0	-0.0966565958595557	0.0	0.044629713691164766	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07789760274413451	0.0	0.0	0.0	0.0	0.0	0.0	0.044629713691164766	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057535516596437845	0.5047264385024463	0.5997797671324105	0.0	0.0	0.35802792615243045	0.0	0.0	0.0	0.0	0.33942014070762544	0.0	0.0	0.0	0.0	0.0431509450111872	0.31977188989502064
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6800992943636072	0.0	0.0	0.37005960188762926	0.0	0.08618260140663637	0.0	0.0	0.0	0.0	0.0	0.0	0.0431509450111872	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09320478956546537	0.23093793449195144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049220558578013385	0.0	0.0	0.0	0.31977188989502064	0.0	0.0
