	7	25	26	30	39	40	43	65	66	13	14	24	37	38	62	63	64	21	22	27	28	52	56	70	41	31	42	67	57	59	54	68	69	61	58	60
7	0.0	0.10832734225751457	0.09184235133042096	0.09096605171350128	0.3029475612726811	0.30930052374772277	0.27054242563361974	0.381337800611955	0.3556720080002189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.10832734225751457	0.0	-0.07963497549146481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12456105241309015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.09184235133042096	-0.07963497549146481	0.0	0.0	0.0	0.0	0.0	0.0	0.3482988246768197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05436273255805857	-0.022388029082934746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.09096605171350128	0.0	0.0	0.0	0.0	0.08688781183780814	0.3965053138203718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2821352754721731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.3029475612726811	0.0	0.0	0.0	0.0	-0.04984218321505373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1334675399440029	-0.13536593309259598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.30930052374772277	0.0	0.0	0.08688781183780814	-0.04984218321505373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12230604915947015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.27054242563361974	0.0	0.0	0.3965053138203718	0.0	0.0	0.0	0.08089233945354173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.665164225935672	0.0	0.0	0.239261902248204	0.0	0.0	0.0592131693086553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	0.381337800611955	0.0	0.0	0.0	0.0	0.0	0.08089233945354173	0.0	0.05016457988814482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.539611409467809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	0.3556720080002189	0.0	0.3482988246768197	0.0	0.0	0.0	0.0	0.05016457988814482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38132750770528645	0.0	0.0	0.23850783832551295	0.08235783313176356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012748275052192247	0.05590092851776188	0.061064006435938456	0.06504545417964569	0.09617539904641256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012748275052192247	0.0	0.0	0.0	0.0	0.0837371643551463	0.09422549295062918	0.25433712091328153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05590092851776188	0.0	0.0	0.0	-0.13104554681250297	0.0	0.0	0.0	0.0	0.08056793675828279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061064006435938456	0.0	0.0	0.0	-0.09427995233577377	0.2631706059429717	0.0	0.0	0.8710377848951404	0.08019782658237788	0.0	0.0	0.0	0.3345085490584463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06504545417964569	0.0	-0.13104554681250297	-0.09427995233577377	0.0	0.0	0.0	0.0	0.0	0.18282394448172282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09617539904641256	0.0837371643551463	0.0	0.2631706059429717	0.0	0.0	-0.13837781920761655	0.0	0.0	0.0	0.0	0.0	0.0	0.36623635947703703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05244262696270671	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09422549295062918	0.0	0.0	0.0	-0.13837781920761655	0.0	-0.1474657464662149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.35169794107999347	0.0	-0.02083433961060374
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25433712091328153	0.0	0.0	0.0	0.0	-0.1474657464662149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09442657332550534
21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38132750770528645	0.0	0.0	0.0	0.8710377848951404	0.0	0.0	0.0	0.0	0.0	0.08227512786064395	0.12481185697110073	0.0333609119709552	0.4265402561680727	0.9505663065942613	0.7134947093903015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08056793675828279	0.08019782658237788	0.18282394448172282	0.0	0.0	0.0	0.08227512786064395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.12456105241309015	0.05436273255805857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12481185697110073	0.0	0.0	-0.09125766298472338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	-0.022388029082934746	0.0	0.0	0.0	0.0	0.0	0.23850783832551295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333609119709552	0.0	-0.09125766298472338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
