	6	20	26	29	30	7	8	13	43	44	45	46	17	32	21	22	35	36	41	42	37	38	25	33
6	0.0	0.08631015189202113	0.08826983014864885	0.10663625966292006	0.09790652448844514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.08631015189202113	0.0	0.0	0.0	-0.13104554681250297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4798200180882987	0.0	0.0	0.07193161467608748	0.01741603266357547	0.0	0.0
26	0.08826983014864885	0.0	0.0	0.3391660026906451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35971501731400224	0.0	0.0	0.08538860585215913	0.36000357525227017
29	0.10663625966292006	0.0	0.3391660026906451	0.0	-0.09427995233577377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8710377848951404	0.0	0.0	0.0	0.0	0.4203419053347411	0.0	0.3345085490584463	0.0	0.0	0.0	0.0
30	0.09790652448844514	-0.13104554681250297	0.0	-0.09427995233577377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6129797888274638	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.0	0.0	0.0	0.10271333887846225	0.09590247929028975	0.2926368527141975	0.2547068886729922	0.381337800611955	0.3556720080002189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.0	0.0	0.0	0.10271333887846225	0.0	0.0	0.0	0.0	0.0	0.2453773544245281	0.07939705754797632	0.4145907075407346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.09590247929028975	0.0	0.0	0.3763231003065991	0.0	0.0	0.0	0.0	0.0	0.012080752065797923	0.12030101796484952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.2926368527141975	0.0	0.3763231003065991	0.0	-0.04875658524692246	0.0	0.0	0.0	0.0	0.0	0.2266113162553402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05876818498699769
44	0.0	0.0	0.0	0.0	0.0	0.2547068886729922	0.0	0.0	-0.04875658524692246	0.0	0.05299553918554617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31835191666766544
45	0.0	0.0	0.0	0.0	0.0	0.381337800611955	0.0	0.0	0.0	0.05299553918554617	0.0	0.05016457988814482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5060083137178204
46	0.0	0.0	0.0	0.0	0.0	0.3556720080002189	0.2453773544245281	0.0	0.0	0.0	0.05016457988814482	0.0	0.0	0.08235783313176356	0.0	0.0	0.0	0.0	0.4201485979593779	0.0	0.0	0.0	0.0	0.6005019896599977
17	0.0	0.0	0.0	0.8710377848951404	0.0	0.0	0.07939705754797632	0.0	0.0	0.0	0.0	0.0	0.0	0.4265402561680727	0.0	0.0	0.07202202025619453	0.2827502078513203	0.7123186738813257	0.9505663065942613	0.0	0.0	0.0	0.0
