	11	12	14	18	21	23	24	17	25	28	33	34	47	48	22	50	54	55	56	27	43	39	45	46	51	53	59	57	58	60	52
11	0.0	-0.06981250177991544	0.5126560130856176	0.07971943920501456	0.9432406924649174	0.47287608772600864	0.6491710217524972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	-0.06981250177991544	0.0	0.05782083997658459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.5126560130856176	0.05782083997658459	0.0	0.0	0.0	0.0	-0.13104554681250297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.07971943920501456	0.0	0.0	0.0	1.3392474196741027	0.0	0.0	0.07939705754797632	0.0	0.0	0.0	0.0	0.0	0.4265402561680727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.9432406924649174	0.0	0.0	1.3392474196741027	0.0	0.061064006435938456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7066381215877956	-0.012748275052192247	0.3602350500849369	0.09617539904641256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.47287608772600864	0.0	0.0	0.0	0.061064006435938456	0.0	-0.09427995233577377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14454172967366935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.6491710217524972	0.0	-0.13104554681250297	0.0	0.0	-0.09427995233577377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.07939705754797632	0.0	0.0	0.0	0.0	0.2258199274958004	0.541887156953849	0.12561747659798858	0.0716739573863588	0.2462649578549559	0.4145907075407346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2258199274958004	0.0	0.0	-0.1250918450436509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.541887156953849	0.0	0.0	0.0	0.043532861670302514	0.27897286034695695	0.0	0.0	0.0	0.0	0.0	0.0	-0.059101537368144295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12561747659798858	-0.1250918450436509	0.0	0.0	-0.14808934073825633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0716739573863588	0.0	0.043532861670302514	-0.14808934073825633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22575503045567616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2462649578549559	0.0	0.27897286034695695	0.0	0.0	0.0	0.08261283661886201	0.0	0.42124087219341166	0.0	0.0	0.0	0.3643186670954717	0.40074213741348025	0.0	0.0	0.2401481019570326	0.0	0.0	0.059732493484367113	0.0	0.37777258406295083	0.6147324916014671	0.0
