	10	16	21	33	34	35	36	41	43	58	61	74	18	24	31	38	48	49	50	57	62	32	22	65	66	76	81	82	46	64	55	56	70	39	68	69	77	78	80	72	73	79
10	0.0	2.587193821351153	10.974087574889955	0.2753364954103541	1.0724171166247891	1.3859994164968175	0.24541593303519726	9.628022327305352	7.942574147962588	7.6106104938480685	3.4055451924358495	7.784805713781284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	2.587193821351153	0.0	11.65781463880213	0.0	0.0	0.0	0.9737223818909793	0.0	0.0	8.23416322393748	-0.13453604051315637	0.0	0.3254127141432499	12.999320398937074	-0.37046954273201016	10.982637595259023	-0.469541657358373	-0.26012024005706547	0.07407811023413946	9.382965899126454	-0.43883454907230846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	10.974087574889955	11.65781463880213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.777949067448246	0.0	0.0	0.0	0.7542595273399979	0.0	-0.5793439018651855	0.0	0.0	0.0	5.490697781852323	0.0	0.0	-0.680698122498051	0.5019575555678293	-0.8656869647358134	0.5734581535456078	-0.49707805705394126	0.13746286999584734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.2753364954103541	0.0	0.0	0.0	-0.4098934387350901	0.5769668027702294	-0.7226438067131943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	1.0724171166247891	0.0	0.0	-0.4098934387350901	0.0	-0.3757611140994495	0.6069481040173172	10.613577456778803	0.0	0.0	3.759392115475989	0.0	2.0083575567435936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	1.3859994164968175	0.0	0.0	0.5769668027702294	-0.3757611140994495	0.0	-0.6059634835962577	0.0	0.0	0.0	2.738692279600345	0.0	1.1021642909744984	0.0	0.0	0.0	2.565255304469015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.24541593303519726	0.9737223818909793	0.0	-0.7226438067131943	0.6069481040173172	-0.6059634835962577	0.0	0.0	0.0	0.0	2.646523965353379	0.0	0.797798752790948	0.0	1.014015071104873	0.0	2.303751565397362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	9.628022327305352	0.0	0.0	0.0	10.613577456778803	0.0	0.0	0.0	0.0	4.686091739411287	6.444910471205395	4.2960752039565	0.0	0.0	0.0	0.0	0.0	6.156152551202252	0.0	5.563510291410455	5.861459060241223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643651049737294	0.0	-0.8412668049469112	-0.4143800310064938	0.0	1.122153365014819	-0.7405800859645271	0.5414106771976328	0.0	0.0	5.032031786339056	0.0	0.0	0.0
43	7.942574147962588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7920010124313885	0.0	0.5787831442017526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6032594098577219	0.0	0.0	5.755767857959915	5.745418764185202	0.0	0.0	0.0	0.0	-0.5987685136676018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13192029180136944	-0.10720567835938477	0.19761921601450627	-0.3289477822572239
58	7.6106104938480685	8.23416322393748	6.777949067448246	0.0	0.0	0.0	0.0	4.686091739411287	-0.7920010124313885	0.0	7.64828580621558	0.31410883444944404	0.0	0.0	0.0	5.75791519952886	0.0	8.284545830422099	0.0	-0.4610063933118733	7.885411652266462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5564107888237186	0.0	5.142003138854243	5.188230194276958	0.0	0.0	0.0	0.0	0.0	0.0	-0.7396247386934314	-0.12426473329387178	0.0	-0.5019782860470674
61	3.4055451924358495	-0.13453604051315637	0.0	0.0	3.759392115475989	2.738692279600345	2.646523965353379	6.444910471205395	0.0	7.64828580621558	0.0	0.0	0.33350764568240154	0.0	0.0	0.0	-0.0651883016951228	0.03971328448101308	0.3601802573619044	0.0	-0.26071044173677704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	7.784805713781284	0.0	0.0	0.0	0.0	0.0	0.0	4.2960752039565	0.5787831442017526	0.31410883444944404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7146712449219623	0.0	0.0	0.0	0.0	0.0	2.188501936113525	0.0	0.0	0.0	-0.12717486089825114	0.2082355597546086	-0.4662000608070559	0.0
18	0.0	0.3254127141432499	0.0	0.0	2.0083575567435936	1.1021642909744984	0.797798752790948	0.0	0.0	0.0	0.33350764568240154	0.0	0.0	0.0	-0.02710174996562098	0.0	-0.009994196780582443	0.3743686907688877	-0.8760159006731116	0.0	0.0	-0.6824932070615559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	12.999320398937074	0.7542595273399979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11918421098305854	0.0	12.815715589011566	0.0	7.227744872009566	0.0	0.0	0.5952729988539678	0.9796164851240228	0.0	0.0	0.37235541375432923	0.26644894237909167	0.0	0.5499141633574105	12.50800348382906	12.396606666304661	11.809166164278745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	-0.37046954273201016	0.0	0.0	0.0	0.0	1.014015071104873	0.0	0.0	0.0	0.0	0.0	-0.02710174996562098	0.0	0.0	0.0	-0.1270019261278581	0.0	-0.25755255637139896	0.0	0.0	-0.7931306903353894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	10.982637595259023	-0.5793439018651855	0.0	0.0	0.0	0.0	0.0	0.0	5.75791519952886	0.0	0.0	0.0	0.11918421098305854	0.0	0.0	0.0	0.0	0.0	4.405580697341786	0.0	0.0	0.3176146129725328	-0.8718222403753886	-0.6586649994254077	0.19530634873745467	0.7143986525869939	-0.03177911959618829	0.0	-0.44964186668164907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.0	-0.469541657358373	0.0	0.0	0.0	2.565255304469015	2.303751565397362	0.0	0.0	0.0	-0.0651883016951228	0.0	-0.009994196780582443	0.0	-0.1270019261278581	0.0	0.0	-0.5591295098006259	-0.1523991305065704	0.0	-0.49332717420210964	0.1428505318782919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	-0.26012024005706547	0.0	0.0	0.0	0.0	0.0	6.156152551202252	0.0	8.284545830422099	0.03971328448101308	0.0	0.3743686907688877	12.815715589011566	0.0	0.0	-0.5591295098006259	0.0	-0.8448628165406302	9.781118169370657	-1.1132204480881376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.056991553605095	7.4038103547095915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.07407811023413946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3601802573619044	0.0	-0.8760159006731116	0.0	-0.25755255637139896	0.0	-0.1523991305065704	-0.8448628165406302	0.0	0.0	0.0	-0.738140898117694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	0.0	9.382965899126454	5.490697781852323	0.0	0.0	0.0	0.0	5.563510291410455	-0.6032594098577219	-0.4610063933118733	0.0	0.0	0.0	7.227744872009566	0.0	4.405580697341786	0.0	9.781118169370657	0.0	0.0	9.484896021577255	0.0	4.667809452263164	4.436581239570535	0.0	0.0	0.0	0.0	0.6291428072308125	0.0	5.806192405961897	5.667896113959944	5.347981440964757	0.0	2.839098442681081	0.0	0.0	5.620080985045976	0.0	0.368414926095618	0.0	0.0
62	0.0	-0.43883454907230846	0.0	0.0	0.0	0.0	0.0	5.861459060241223	0.0	7.885411652266462	-0.26071044173677704	0.0	0.0	0.0	0.0	0.0	-0.49332717420210964	-1.1132204480881376	0.0	9.484896021577255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
