	12	13	31	36	37	38	39	49	50	55	65	66	25	40	42	15	16	18	28	58	59	60	67	57	48	56	64	68	70	29	47	53	62	69	71	73	74	54
12	0.0	2.432642036285369	9.628022327305352	7.288925823552605	0.2753364954103541	1.0724171166247891	0.30880486717907885	8.119155249430865	7.883075697256055	3.0240072926965924	8.897512685261601	7.416794123728915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	2.432642036285369	0.0	8.856310034257028	9.071081954257473	0.0	1.9223093706605934	0.6123003360286765	10.286097822565575	9.665971733959067	0.5243771309969834	11.408512071901322	9.575970433761551	0.4750116446082524	0.8397638273843566	-0.11961937027930047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	9.628022327305352	8.856310034257028	0.0	4.2932363245884275	0.0	10.613577456778803	0.0	6.049871238901689	5.009110303077768	6.743958304958581	0.0	0.0	7.619837875902694	0.0	8.436485724243443	0.0	0.0	12.093825376835339	0.0	0.0	0.0	0.0	0.0	0.0	-0.4143800310064938	6.737349763817224	0.0	5.9660704472407975	0.0	1.122153365014819	-0.8412668049469112	4.516555435429013	-0.7405800859645271	0.25166248677476655	0.0	0.9564037888731884	-0.010810364174545839	0.0
36	7.288925823552605	9.071081954257473	4.2932363245884275	0.0	0.0	0.0	0.0	0.0	-0.4825600100316375	7.834107753690564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.441859423901866	5.197646963548805	0.05934792061682326	2.1856630567454527	0.0	0.0	0.0	0.0	-0.622240592018753
37	0.2753364954103541	0.0	0.0	0.0	0.0	-0.4098934387350901	-0.6856669284625968	0.0	0.0	0.0	0.0	0.0	0.0	0.5745031426225586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	1.0724171166247891	1.9223093706605934	10.613577456778803	0.0	-0.4098934387350901	0.0	-0.06462608952913929	0.0	0.0	0.0	0.0	0.0	0.0	-0.37806053023727554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.30880486717907885	0.6123003360286765	0.0	0.0	-0.6856669284625968	-0.06462608952913929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6036337575708925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	8.119155249430865	10.286097822565575	6.049871238901689	0.0	0.0	0.0	0.0	0.0	-0.4219495383013645	8.72199072864267	-0.31887627095218807	-0.7336005856421155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42224181276112416	0.0	6.163766403960386	0.0	0.0	-0.4373767273918949	0.0	0.0	0.0	0.10439317796811998	0.0	0.0	0.0	0.0	0.0	0.0
50	7.883075697256055	9.665971733959067	5.009110303077768	-0.4825600100316375	0.0	0.0	0.0	-0.4219495383013645	0.0	8.130435461457532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4888148920019955	0.0	0.0	0.0	0.0	0.0	0.0	-0.54127353438137	0.0	0.0	0.0	0.0	0.0	-0.9460179751285871
