	7	10	17	27	39	41	43	45	48	51	55	65	66	67	69	70	71	72	77	82	84	88	92	78	19	87	34	97	98	75	76	20	22	57	90	37	74	56	44	47	64	80	95	91	93	94	63	96	85	86
7	0.0	2.432642036285369	0.42959053743486453	0.5083900279386886	12.340540306428442	8.856310034257028	-0.5364195709706643	0.4444503352933039	2.2022961283118123	0.840420185314595	10.09832935193154	0.7952006940391652	0.1370621265317229	0.8972619189216451	2.3341341700308678	2.1306816871982797	0.8015196999987697	1.9585164321646096	9.167886244759307	9.545165334689345	10.015605735772313	1.798592487151674	9.336838762836145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.432642036285369	0.0	0.24541593303519726	0.0	0.0	0.0	3.016078710313946	0.0	0.0	-0.19555031890319907	7.920664951300078	2.81186871355737	0.0	0.0	0.0	0.8782402962430542	0.0	0.23844097370358908	7.440723680045249	7.89607907703156	0.0	0.0	0.0	8.5196968000733	10.974087574889955	0.5094747413896521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.42959053743486453	0.24541593303519726	0.0	2.9665747780657803	0.0	0.0	0.9795477394090379	1.2638388928802275	0.0	-1.1195271769959763	0.0	2.284107102525862	1.4144122365633514	-0.7526407761486973	0.7626652249753059	0.0	0.29417293656418186	1.1392648762217814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.5083900279386886	0.0	2.9665747780657803	0.0	0.0	0.0	0.006076565085708419	-0.4553392017138224	1.2232658518986903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8486592670108153	-0.7517308719833424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	12.340540306428442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.616774887063592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.527088745944617	-0.5522455938022012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.690698110334427	0.0	0.0	0.0	0.0	1.0726881294147441	0.0	-0.5499873054929667	0.0	6.256819157457558	0.0	1.191856279925544	0.3168342645821667	-0.6942637867797843	-0.2487750845710871
41	8.856310034257028	0.0	0.0	0.0	0.0	0.0	8.104665398436458	0.0	6.266203683631899	0.0	0.0	6.772944379914392	0.0	0.0	0.0	0.0	0.0	0.0	4.486759420537282	4.42960323985683	-0.7405800859645271	0.0	5.032031786339056	6.7303405117121535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.070646395510334	0.0	0.0	0.0	0.0	7.280471093387766	6.149995799527428	-0.4143800310064938	4.740087430917687	0.0	0.0	0.0	0.0	-0.8412668049469112	0.25166248677476655	0.5414106771976328	0.0
43	-0.5364195709706643	3.016078710313946	0.9795477394090379	0.006076565085708419	0.0	8.104665398436458	0.0	-0.06832112888329678	0.0	0.0	0.0	0.5598039923688289	-0.7360797452545258	0.0	0.0	0.0	0.0	0.0	9.27659963807817	0.0	0.0	0.0	0.0	10.507582275703001	0.0	0.0	11.058961962335342	0.0	0.0	0.0	0.0	0.0	12.383161054748031	0.0	0.0	0.0	0.0	0.0	-0.47440147996852056	-1.056229509797954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.4444503352933039	0.0	1.2638388928802275	-0.4553392017138224	0.0	0.0	-0.06832112888329678	0.0	0.8569577400638041	0.0	0.0	0.0	-0.4737982201570294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7441298305887015	-0.6216955241340114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	2.2022961283118123	0.0	0.0	1.2232658518986903	9.616774887063592	6.266203683631899	0.0	0.8569577400638041	0.0	0.0	0.0	0.05978905072867868	0.10452405911528562	0.0	0.0	0.0	0.0	0.0	7.488182921603669	0.0	7.721899499413317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7976666080896535	0.0	0.0	0.0	0.0	0.0	0.0	7.03334218404183	8.50191457455055	8.476212581205015	0.0
51	0.840420185314595	-0.19555031890319907	-1.1195271769959763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8019996613726743	0.0	0.0	-0.6796340503672941	-0.2000856185755271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.26789735952012295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	10.09832935193154	7.920664951300078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8643438338127944	0.20950025610776457	0.0	0.0	0.17430792909710324	-0.48757587693514204	6.677422303048841	0.0	0.0	0.0	0.0	0.0	0.0	5.7691233384769065	0.0	0.11534724457270529	0.0	0.6362364838306256	0.0	-0.4759065133183178	0.0	0.0	0.0	-0.08108721477424019	0.0	-0.32190399867561104	0.0	0.373160027635161	0.0	0.0	0.0	0.0
65	0.7952006940391652	2.81186871355737	2.284107102525862	0.0	0.0	6.772944379914392	0.5598039923688289	0.0	0.05978905072867868	0.0	0.0	0.0	-0.25331379540797216	0.0	0.0	0.0	0.0	0.0	7.7897538091499285	0.0	0.0	0.0	7.9501554487742485	9.495524063651885	11.730894414302405	0.0	11.073596735010112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43157167258570395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
