	14	15	39	40	47	53	63	64	65	66	16	17	30	59	69	71	72	78	70	81	85	51	58	60	75	80	23	43	44	61	62	32	34	35	37	54	56	57	74	83	79	67	68	86
14	0.0	10.974087574889955	2.733425749067721	2.4075582682342356	0.2753364954103541	8.649889786180854	0.4588559319129044	1.1936087217167697	0.6860740589689667	0.7992975032581988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	10.974087574889955	0.0	11.652451449812757	0.0	0.0	7.727557772826507	0.0	0.0	0.0	0.0	-0.680698122498051	0.7542595273399979	-0.5793439018651855	11.675964248728265	-0.20480126039437285	0.5019575555678293	-0.8656869647358134	5.5092815636670345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	2.733425749067721	11.652451449812757	0.0	-0.41993990952926763	0.0	9.933301664672976	1.7415515123878027	2.2860198359545336	2.5256198349437877	3.07236087901428	0.0	0.0	0.0	0.6526694902383852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.222700490884718	1.1490123098175167	0.0	0.049583531647751755	0.004838846294093591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	2.4075582682342356	0.0	-0.41993990952926763	0.0	0.0	0.0	0.8317540641159342	0.7331836511640268	0.9404292331084405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5798507699666391	0.2533219926750494	0.16118226475799124	-0.5377306608366463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.2753364954103541	0.0	0.0	0.0	0.0	0.0	-0.6364645398327536	0.0	0.281000881420277	0.025723101032201212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4271632873812935	0.05476773919453415	0.0
53	8.649889786180854	7.727557772826507	9.933301664672976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.760686549652319	0.0	0.0	9.481600137584445	0.0	0.0	0.0	-0.4478968540349003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08689243569289196	0.0	0.0	0.0	-0.3583592346043992	0.0	0.0	-0.824248908363471	0.4023826045440235	0.0	0.0	0.0	-0.13778812012317787
63	0.4588559319129044	0.0	1.7415515123878027	0.8317540641159342	-0.6364645398327536	0.0	0.0	-0.6950548212488501	-0.6692495693523851	-0.375815578111654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5361774478499448	0.0
64	1.1936087217167697	0.0	2.2860198359545336	0.7331836511640268	0.0	0.0	-0.6950548212488501	0.0	-0.7085046343621022	-0.59331747660217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6743385406632902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24210689230750138	0.0
65	0.6860740589689667	0.0	2.5256198349437877	0.9404292331084405	0.281000881420277	0.0	-0.6692495693523851	-0.7085046343621022	0.0	-0.8800070576655541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.899272207772923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
