	12	19	21	27	36	38	39	50	59	60	61	63	65	81	82	95	96	17	32	33	41	42	48	74	87	89	91	92	20	76	77	78	47	49	68	75	85	64	90	45	62	66	69	80	84	83	86	88	94
12	0.0	10.974087574889955	13.312787771914248	2.978106849059838	10.75861199848459	0.4964952524985635	0.19600934500290434	7.691307007897306	0.9150782328317637	1.1936087217167697	4.093047364953763	4.836447301999977	2.5168155525796987	0.8766987226461556	0.36796459848117125	0.5440165128681806	-0.08699658637158425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	10.974087574889955	0.0	0.7542595273399979	11.845733285080964	-0.5793439018651855	0.0	0.0	5.69212603702484	0.0	0.0	12.63185076608657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.616431049049794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.680698122498051	-0.20480126039437285	0.5019575555678293	-0.8656869647358134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	13.312787771914248	0.7542595273399979	0.0	0.0	0.11918421098305854	0.0	0.0	7.664667694097235	0.0	0.0	13.546383203811379	12.640046960465547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.16026555382375	0.0	0.0	0.0	0.0	0.0	10.531425986549834	0.0	0.0	0.5952729988539678	0.5865428394721579	0.0	0.0	0.0	0.0	0.0	0.710923125254015	0.0	14.714252547124657	11.715363066943365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	2.978106849059838	11.845733285080964	0.0	0.0	11.164596453454255	4.046380541480595	0.0	8.85886461093463	2.2679537413221222	2.437708200921362	0.31278428041455364	0.0	0.07636111797471079	0.0	0.0	0.0	0.0	10.725794721542357	10.922779103167006	0.0	0.011302377650907691	0.5110560425133457	8.299907519962558	8.434696074088345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2657791520843762	0.0	-0.6264527161576487	-0.4309400209241865	-0.3262498836274036	8.764116843554225	4.061363750995197	8.431285788538158	0.0	0.0	0.0	0.0
36	10.75861199848459	-0.5793439018651855	0.11918421098305854	11.164596453454255	0.0	0.0	0.0	4.735432625355388	0.0	0.0	11.857689905888833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.707269314182346	0.0	0.0	0.0	0.0	8.248190207403338	0.0	0.0	0.3176146129725328	-0.24165938847780466	-0.8718222403753886	-0.6586649994254077	0.0	4.062349417060826	0.0	0.40511806771271	0.0	0.0	9.9744999898819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.4964952524985635	0.0	0.0	4.046380541480595	0.0	0.0	0.0	0.0	0.0	0.8126019671264217	0.0	0.0	0.0	0.0	0.0	-0.5116554380177901	0.06868096676711144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8699271241567432	0.0	0.0	0.0	-0.03337756178816287	0.0	0.0	0.0	0.0	0.0
39	0.19600934500290434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7491453755552432	-0.8732817062971978	0.0	4.123975457628891	1.4920672814675704	-0.9329076904202868	-1.3056259906419894	0.04876034155939424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	7.691307007897306	5.69212603702484	7.664667694097235	8.85886461093463	4.735432625355388	0.0	0.0	0.0	0.0	0.0	9.897277514617734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33768504857569	8.32540173320898	0.0	-0.6368167616623857	6.408692189557428	0.0	3.5392904479609424	0.0	0.0	4.923113767990858	0.0	4.813523308718704	0.0	-0.6903181511342906	-0.5440922718442334	0.0	0.0	0.963683813831542	0.0	0.0	0.0	0.0	0.0	0.5303966277731662	0.0	0.0	0.0	0.0	0.0	0.0
59	0.9150782328317637	0.0	0.0	2.2679537413221222	0.0	0.0	-0.7491453755552432	0.0	0.0	-0.7639509789059629	0.0	0.0	0.9500208848995144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5597846544677894	0.0	0.32700644146267455	0.0	0.0	0.0	0.0	0.0	0.0	0.0
