	12	32	33	35	37	38	39	40	72	73	60	15	47	49	50	54	55	28	13	41	71	57	62	64	65	66	16	18	67	51	63	48	56	61	74	76	68	75	58
12	0.0	7.933518808047401	12.607387829963432	9.628022327305352	0.2753364954103541	1.0724171166247891	0.30880486717907885	1.3821670562671073	3.3836017623708186	11.388102933749458	2.6908530296398543	10.974087574889955	8.354766470667723	7.916857727562383	7.226547683026404	9.736080856585447	10.40735709210351	10.75861199848459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	7.933518808047401	0.0	0.0	6.41927531629068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.649835310058403	0.6280848117051101	-0.5507478520660873	0.0	4.034698333186128	0.0	4.551095852785341	0.0	0.0	0.0	0.0	0.0	0.0	4.581320272815428	0.0	4.751011014187353	7.360797019922902	-0.3473448796854445	0.6654522175547415	0.0	0.16497296706987574	0.0	0.0	0.0	0.0	-0.43101783272046057	0.0	0.0
33	12.607387829963432	0.0	0.0	0.0	0.0	13.038088116611002	0.0	0.0	0.0	0.3168342645821667	0.0	0.0	4.6147728698768615	0.0	0.0	-0.5522455938022012	1.191856279925544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.761550159920583	0.0	0.0	1.0726881294147441	0.0	-0.5499873054929667	-0.2487750845710871	0.0	-0.6942637867797843	0.0
35	9.628022327305352	6.41927531629068	0.0	0.0	0.0	10.613577456778803	0.0	10.20203934949721	0.0	0.0	0.0	0.0	4.516555435429013	4.946321477950088	4.218382555956988	-0.7405800859645271	-0.8412668049469112	0.0	0.0	0.0	0.0	8.104665398436458	6.266203683631899	0.0	0.0	0.0	0.0	12.093825376835339	0.0	0.0	0.0	4.909775437765925	-0.4143800310064938	6.149995799527428	0.0	0.0	0.0	0.0	7.280471093387766
37	0.2753364954103541	0.0	0.0	0.0	0.0	-0.4098934387350901	-0.6856669284625968	0.5745031426225586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	1.0724171166247891	0.0	13.038088116611002	10.613577456778803	-0.4098934387350901	0.0	-0.06462608952913929	-0.37806053023727554	0.0	12.021874263884612	0.0	0.0	0.0	0.0	0.0	0.0	11.048484506802886	0.0	1.9223093706605934	0.0	0.0	0.0	5.2390817851720195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.30880486717907885	0.0	0.0	0.0	-0.6856669284625968	-0.06462608952913929	0.0	-0.6036337575708925	2.6265130559619845	0.0	1.1151664047039551	0.0	0.0	0.0	8.712366014439048	0.0	0.0	0.0	0.6123003360286765	0.0	0.0	0.0	3.976889898062103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	1.3821670562671073	0.0	0.0	10.20203934949721	0.5745031426225586	-0.37806053023727554	-0.6036337575708925	0.0	2.719882754348084	0.0	0.0	0.0	0.0	0.0	9.222754799854929	0.0	0.0	0.0	0.8397638273843566	0.0	0.0	0.0	4.147036751029297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	3.3836017623708186	0.0	0.0	0.0	0.0	0.0	2.6265130559619845	2.719882754348084	0.0	0.0	-0.09609405510647051	0.0	0.0	7.983376201641774	7.66981185085994	0.0	0.0	11.46323434855239	0.809897024970561	0.0	-0.32851081154269496	0.3029447555668878	0.02348707642924397	0.0	0.0	0.0	0.0	13.484312769069993	0.0	0.0	0.0	0.0	0.0	-0.611924725697438	0.0	0.0	0.0	0.0	0.0
73	11.388102933749458	0.0	0.3168342645821667	0.0	0.0	12.021874263884612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9518238306094515	0.5918153484930001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5143869490845664	-0.4906616663908595	0.0	-0.05336386763731393	0.0
60	2.6908530296398543	0.0	0.0	0.0	0.0	0.0	1.1151664047039551	0.0	-0.09609405510647051	0.0	0.0	0.0	0.0	8.44724164676763	0.0	0.0	0.0	11.086296803547723	0.21715786762973766	0.4520393477925557	-0.39256151815310997	-0.2815453032842101	0.0	0.0	0.0	0.0	0.0	13.117788065552732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	10.974087574889955	5.649835310058403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5793439018651855	0.0	0.0	0.0	0.0	0.0	-0.20480126039437285	0.5019575555678293	-0.8656869647358134	-0.680698122498051	0.7542595273399979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	8.354766470667723	0.6280848117051101	4.6147728698768615	4.516555435429013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012564315222173494	1.5295322757919332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000549934309642	-0.2645489244068717	0.0	-0.603357825201272	0.0	0.0	0.0	0.0	0.07626829837147886	0.0	0.0
