	1	9	20	42	49	30	47	13	22	23	25	26	15	34	40	27	39	24	43	44	35	37	45	46	48	50
1	0.0	0.2638312575183858	-inf	-inf	1.0530963846722485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.2638312575183858	0.0	0.7023675127319123	0.0	0.0	0.1741937729631603	0.11689187522873075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	-inf	0.7023675127319123	0.0	-inf	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19238922150313154	0.15207618848289967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	-inf	0.0	-inf	0.0	0.2005124325765435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040177386066451534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026254167157089045
49	1.0530963846722485	0.0	0.0	0.2005124325765435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1759321079742109	0.0	-0.030868472947472296	0.0	0.17677578059800453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047262129768443614
30	0.0	0.1741937729631603	-inf	0.0	0.0	0.0	0.045973664849165166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6831653267526909	0.0	0.0	0.0	0.0	0.0	0.421851092971305	0.0	0.0	0.13885325152587102	0.0
47	0.0	0.11689187522873075	0.0	0.0	0.0	0.045973664849165166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18642588911763147	0.0	0.0	-0.07348307711761487	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5045490620942762	0.1040447666867791	0.1965890082882112	0.1259394366791698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5045490620942762	0.0	0.5623816453382744	0.0	0.534305234686735	0.5586401815076909	0.1971834926981319	0.0	0.0	0.0	0.8461656897458911	0.10268992413269663	0.44738121625467164	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1040447666867791	0.5623816453382744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1965890082882112	0.0	0.0	0.0	0.04208214638629926	0.11171541538657213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1259394366791698	0.534305234686735	0.0	0.04208214638629926	0.0	0.13517605820611417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.0	0.0	0.0	0.0	0.1759321079742109	0.0	0.0	0.0	0.5586401815076909	0.0	0.11171541538657213	0.13517605820611417	0.0	0.32546106703957406	0.20015100631483734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1971834926981319	0.0	0.0	0.0	0.32546106703957406	0.0	0.42728160002380794	0.0	0.732135078742938	0.0	0.11237026330241663	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	-0.030868472947472296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20015100631483734	0.42728160002380794	0.0	0.0	0.6084245406689339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.19238922150313154	0.0	0.0	0.6831653267526909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21580227324085083	0.0	0.0	0.0	0.3185847082958294	0.3969881950741779	0.35127910078044455	0.3790354699563426	0.0	0.0
39	0.0	0.0	0.15207618848289967	0.040177386066451534	0.17677578059800453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732135078742938	0.6084245406689339	0.21580227324085083	0.0	0.0	0.6246442368153419	0.6582227338795446	0.0	0.0	0.0	0.5006826255874746	0.0	0.030000279126564486
24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8461656897458911	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10268992413269663	0.0	0.0	0.0	0.0	0.11237026330241663	0.0	0.0	0.6246442368153419	0.0	0.0	0.10686153242913914	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44738121625467164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6582227338795446	0.0	0.10686153242913914	0.0	0.0	0.0	0.0	0.14468613897200855	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3185847082958294	0.0	0.0	0.0	0.0	0.0	0.11556894786301787	0.08101160149220048	0.16089932172638804	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0	0.421851092971305	0.18642588911763147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3969881950741779	0.0	0.0	0.0	0.0	0.11556894786301787	0.0	0.0	0.0	0.09779387645055633	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35127910078044455	0.0	0.0	0.0	0.0	0.08101160149220048	0.0	0.0	0.09684532310898614	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3790354699563426	0.5006826255874746	0.0	0.0	0.14468613897200855	0.16089932172638804	0.0	0.09684532310898614	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0	0.13885325152587102	-0.07348307711761487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09779387645055633	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.026254167157089045	0.047262129768443614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030000279126564486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
