	2	13	40	44	11	12	27	28	33	36	38	31	32	19	20	29	30	22	34	37	45	46	42	43
2	0.0	0.2638312575183858	-inf	1.0005841642001234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.2638312575183858	0.0	0.7023675127319123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13578167318727527	0.1741937729631603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	-inf	0.7023675127319123	0.0	0.1929515679153719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.16128526989182712	0.0	0.15207618848289967	0.0	0.0	0.0	-inf
44	1.0005841642001234	0.0	0.1929515679153719	0.0	0.0	0.17129268924300384	0.0	0.0	0.0	0.0	-0.0363955286365601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046103666367244514	0.0	0.0	0.0	0.05665297344707207
11	0.0	0.0	0.0	0.0	0.0	0.11150598070886214	0.13571497431189872	0.20265777659069723	0.3991404309423616	0.5258888054094751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.17129268924300384	0.11150598070886214	0.0	0.0	0.0	0.3209864092317244	0.0	0.20015100631483734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.13571497431189872	0.0	0.0	0.055748778389303325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.20265777659069723	0.0	0.055748778389303325	0.0	0.0	0.5089926474304105	0.0	0.0	0.0	0.0	0.0	0.10271176945748497	0.06616719882636674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.3991404309423616	0.3209864092317244	0.0	0.0	0.0	0.18573288915306296	0.40930629558351195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026962956660443994	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.5258888054094751	0.0	0.0	0.5089926474304105	0.18573288915306296	0.0	0.0	0.0	0.0	0.5623816453382744	0.8461656897458911	-inf	0.0	0.0	-inf	0.0	0.0	0.45668017180867704	0.10268992413269663	0.0
38	0.0	0.0	0.0	-0.0363955286365601	0.0	0.20015100631483734	0.0	0.0	0.40930629558351195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.6084245406689339	0.0	0.0	0.0	0.0
31	0.0	0.13578167318727527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09606700354163954	0.0	0.0	0.0	0.0	0.11039050078143253	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.1741937729631603	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09606700354163954	0.0	0.0	0.0	0.0	0.0	0.6520613751413866	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5623816453382744	0.0	0.0	0.0	0.0	0.10340594351014712	0.12255289416534296	0.09917775896286238	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8461656897458911	0.0	0.0	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10271176945748497	0.0	-inf	0.0	0.0	0.0	0.12255289416534296	0.0	0.0	-0.06900763079835023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06616719882636674	0.0	0.0	0.0	0.0	0.0	0.09917775896286238	0.0	-0.06900763079835023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.16128526989182712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11039050078143253	0.6520613751413866	0.0	0.0	0.0	0.0	0.0	0.7873947828308502	0.20339568739451483	0.1265567109760271	0.28011104091130046	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026962956660443994	-inf	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.7873947828308502	0.0	0.7074844869222023	0.6315442494700669	0.46805799044403373	0.10685227424533873	0.0
