	1	17	18	39	54	13	14	43	34	38	52	48	30	26	41	42	32	47	37	49	50	36	45	51	55	35	53	58	59	60	57
1	0.0	0.2757052314463851	0.25335608099838824	-inf	1.0005841642001234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.2757052314463851	0.0	0.09599571818559141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12242159937542141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.25335608099838824	0.09599571818559141	0.0	0.6918923362119147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15235519048212073	0.16371859644316272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	-inf	0.0	0.6918923362119147	0.0	0.1929515679153719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.19238922150313154	0.0	0.15207618848289967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0
54	1.0005841642001234	0.0	0.0	0.1929515679153719	0.0	0.0	0.17129268924300384	0.0	0.0	-0.0363955286365601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046103666367244514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05665297344707207	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.11150598070886214	0.13571497431189872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.17129268924300384	0.11150598070886214	0.0	0.3382407810711103	0.5586401815076909	0.20015100631483734	0.32546106703957406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.13571497431189872	0.3382407810711103	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05134928216063217	0.0	0.0	0.0	0.18080935715543192	-inf	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.5586401815076909	-inf	0.0	0.0	0.1971834926981319	0.0	0.0	0.8461656897458911	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.45668017180867704	-inf	0.10268992413269663	0.5045931512017393	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	-0.0363955286365601	0.0	0.20015100631483734	0.0	0.0	0.0	0.42728160002380794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6084245406689339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.32546106703957406	0.0	0.1971834926981319	0.42728160002380794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732135078742938	0.0	0.0	0.0	0.0	0.11237026330241663	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.0	0.12242159937542141	0.15235519048212073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07589685820639956	0.0	0.0	0.0	0.0	0.0911475816353786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.16371859644316272	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07589685820639956	0.0	0.0	0.0	0.0	0.6831653267526909	0.421851092971305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8461656897458911	0.0	0.0	0.0	0.0	0.0	0.11189304412421092	0.2534871118765419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11189304412421092	0.0	0.0687610840303322	0.0	0.0	0.0	0.0	0.0	0.0	0.13401307483706498	0.0	0.0	0.0	0.0	0.23223433080745198	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.2534871118765419	0.0687610840303322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.19238922150313154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6831653267526909	0.0	0.0	0.0	0.0	0.3969881950741779	0.21580227324085083	0.3185847082958294	0.32828153091426204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0911475816353786	0.421851092971305	0.0	0.0	0.0	0.3969881950741779	0.0	0.0	0.11556894786301787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.15207618848289967	0.046103666367244514	0.0	0.0	0.0	0.0	0.6084245406689339	0.732135078742938	0.0	0.0	0.0	0.0	0.0	0.21580227324085083	0.0	0.0	0.0	0.49149655940763076	0.0	0.0	0.6246442368153419	0.0	0.6410484879172291	0.040177386066451534	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3185847082958294	0.11556894786301787	0.0	0.0	0.08844495329420073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32828153091426204	0.0	0.49149655940763076	0.08844495329420073	0.0	0.28637262366230054	0.0	0.0	0.0	0.12890982201630558	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45668017180867704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28637262366230054	0.0	0.0	0.1104760703099541	0.0	0.09163056156789298	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.13401307483706498	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2546126206870525	0.0	0.0	-inf	0.14398449196659277	0.0	-0.06251133136931257
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10268992413269663	0.0	0.11237026330241663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6246442368153419	0.0	0.0	0.1104760703099541	0.0	0.0	0.0	0.295935311647194	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05134928216063217	0.5045931512017393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2546126206870525	0.0	0.0	0.0	0.0	0.0	0.018871451081601306	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6410484879172291	0.0	0.12890982201630558	0.09163056156789298	0.0	0.295935311647194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	-inf	0.05665297344707207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040177386066451534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23223433080745198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.01948889828711302
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18080935715543192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14398449196659277	0.0	0.018871451081601306	0.0	0.0	0.0	0.0	0.0063279996597959826	0.1090749807492714
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0063279996597959826	0.0	0.054151154032376525
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06251133136931257	0.0	0.0	0.0	0.0	0.01948889828711302	0.1090749807492714	0.054151154032376525	0.0
