	8	16	34	13	11	33	29	14	22	31	32	23	35	27	36
8	0.0	0.3246761890988268	0.1781903047641204	0.12812384970363888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.3246761890988268	0.0	0.4006400848040217	0.5370217675839212	0.0	0.0	0.0	0.0	0.0	0.11237026330241663	0.45913722108159905	0.732135078742938	0.0	0.0	0.0
34	0.1781903047641204	0.4006400848040217	0.0	0.0	0.8073680826788121	0.052821498085650426	0.0	0.0	0.0	0.0	0.0	0.05160914650407625	0.0	0.0	0.0
13	0.12812384970363888	0.5370217675839212	0.0	0.0	0.0	0.0	0.0	0.10585557510266204	0.43234304464200357	0.6412055884753364	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.8073680826788121	0.0	0.0	0.6302599130470927	0.11840244727304325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.052821498085650426	0.0	0.6302599130470927	0.0	0.4970200489491589	0.0	0.0	0.0	0.0	0.004144450030803118	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0	0.11840244727304325	0.4970200489491589	0.0	0.0	0.0	0.0	0.0	0.6578196880118203	0.0	0.3743063590277562	0.10654311779633999
14	0.0	0.0	0.0	0.10585557510266204	0.0	0.0	0.0	0.0	0.4749056021126641	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.43234304464200357	0.0	0.0	0.0	0.4749056021126641	0.0	-0.023667143535050894	-0.15569216869642488	0.0	0.28184058821135993	0.0	0.0
31	0.0	0.11237026330241663	0.0	0.6412055884753364	0.0	0.0	0.0	0.0	-0.023667143535050894	0.0	0.10405588489756565	0.0	0.0	0.0	0.0
32	0.0	0.45913722108159905	0.0	0.0	0.0	0.0	0.0	0.0	-0.15569216869642488	0.10405588489756565	0.0	0.6534228374395872	0.13456002408615078	0.6632636497395057	0.0
23	0.0	0.732135078742938	0.05160914650407625	0.0	0.0	0.004144450030803118	0.6578196880118203	0.0	0.0	0.0	0.6534228374395872	0.0	0.0	0.21580227324085083	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28184058821135993	0.0	0.13456002408615078	0.0	0.0	0.32828153091426204	0.08844495329420073
27	0.0	0.0	0.0	0.0	0.0	0.0	0.3743063590277562	0.0	0.0	0.0	0.6632636497395057	0.21580227324085083	0.32828153091426204	0.0	0.3185847082958294
36	0.0	0.0	0.0	0.0	0.0	0.0	0.10654311779633999	0.0	0.0	0.0	0.0	0.0	0.08844495329420073	0.3185847082958294	0.0
