	5	33	35	36	37	28	16	18	17	19	20	31	29	30
5	0.0	0.5190201865627766	0.1524396189849871	0.16940523827521692	0.3246761890988268	0.12861037930260338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.5190201865627766	0.0	0.0	0.6114689742357597	0.1050017985672893	0.5049476882877152	0.0	0.556010020658789	0.8307434262213995	0.0	0.0	0.0	0.6563227173315123	0.12924862921500901
35	0.1524396189849871	0.0	0.0	-0.07789580812920127	0.30533535006170587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.16940523827521692	0.6114689742357597	-0.07789580812920127	0.0	0.43571770606403726	0.0	0.0	0.0	0.0	0.6409835588046014	0.0	0.4947777949220951	0.15237232845835996	0.0
37	0.3246761890988268	0.1050017985672893	0.30533535006170587	0.43571770606403726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.12861037930260338	0.5049476882877152	0.0	0.0	0.0	0.0	0.07299292947207955	0.27886046867435377	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.07299292947207955	0.0	0.10978383923812517	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.556010020658789	0.0	0.0	0.0	0.27886046867435377	0.10978383923812517	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0
17	0.0	0.8307434262213995	0.0	0.0	0.0	0.0	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.6409835588046014	0.0	0.0	0.0	0.0	0.0	0.0	0.043229466681914255	0.13456490246119224	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043229466681914255	0.0	0.1290451656941648	0.0	0.0
31	0.0	0.0	0.0	0.4947777949220951	0.0	0.0	0.0	0.0	0.0	0.13456490246119224	0.1290451656941648	0.0	0.3743063590277562	0.10599831764501003
29	0.0	0.6563227173315123	0.0	0.15237232845835996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3743063590277562	0.0	0.32017514916914014
30	0.0	0.12924862921500901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10599831764501003	0.32017514916914014	0.0
