	1	9	20	46	30	49	13	24	37	31	33	45	21	22	23	52	28	35	38	39	40	43	47	48	50	51	36
1	0.0	0.2638312575183858	-inf	1.0005841642001234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.2638312575183858	0.0	0.7023675127319123	0.0	0.1741937729631603	0.11689187522873075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	-inf	0.7023675127319123	0.0	0.1929515679153719	-inf	0.0	0.0	0.0	0.0	0.19238922150313154	-0.05073199174007831	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	1.0005841642001234	0.0	0.1929515679153719	0.0	0.0	0.0	0.0	0.18463816972130628	0.0	0.0	-0.07488432702275466	0.05665297344707207	0.0	0.0	0.15040000347329524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.1741937729631603	-inf	0.0	0.0	0.045973664849165166	0.0	0.0	0.0	0.6831653267526909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6855321112100444	0.3917523093552582	0.41809260514986724	0.13885325152587102	0.0	0.0
49	0.0	0.11689187522873075	0.0	0.0	0.045973664849165166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1630273087091761	0.1702149041494383	-0.07348307711761487	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09530093125425226	0.13571497431189872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.18463816972130628	0.0	0.0	0.09530093125425226	0.0	0.3019364958065206	0.0	0.0	0.0	0.0	0.0	-0.10029020062155446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.13571497431189872	0.3019364958065206	0.0	0.0	0.0	0.0	0.0	0.0	0.278620047827816	0.0	0.0	0.0	0.055748778389303325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.19238922150313154	0.0	0.6831653267526909	0.0	0.0	0.0	0.0	0.0	0.09021013782290682	0.0	0.6659149737824125	0.0	0.0	0.3790354699563426	0.0	0.0	0.0	0.0	0.0	0.3185847082958294	0.0	0.0	0.0	0.35127910078044455	0.0
33	0.0	0.0	-0.05073199174007831	-0.07488432702275466	0.0	0.0	0.0	0.0	0.0	0.09021013782290682	0.0	-0.16263079415652643	0.3765316214586178	0.0	0.03963734146273737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	-inf	0.05665297344707207	0.0	0.0	0.0	0.0	0.0	0.0	-0.16263079415652643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6659149737824125	0.3765316214586178	0.0	0.0	0.10804226620140772	0.30628141154196065	0.14669393165960432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
