	2	11	35	36	5	17	24	34	38	30	45	15	25	26	27	28	42	47	31	33	43	44	46	32	48
2	0.0	0.2638312575183858	0.9965375232396182	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.2638312575183858	0.0	0.0	0.7023675127319123	0.0	0.0	0.0	0.0	0.0	0.1741937729631603	0.11689187522873075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.9965375232396182	0.0	0.0	0.07048464228085127	0.1726359996046189	0.0	0.0	-0.040442169597065265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03879380999981166	0.0	0.0	0.0	0.0	0.0
36	-inf	0.7023675127319123	0.07048464228085127	0.0	0.0	0.0	0.0	0.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15207618848289967	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.1726359996046189	0.0	0.0	0.12861037930260338	0.5261820139582691	0.1999415716371273	0.3246761890988268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.12861037930260338	0.0	0.49970118436552663	0.0	0.0	0.0	0.0	0.0	0.41352331509745005	0.0	0.09342030639260109	0.061225036336649385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.0	0.5261820139582691	0.49970118436552663	0.0	0.0	0.1971834926981319	0.0	0.0	0.8461656897458911	-inf	0.0	0.0	0.0	0.10268992413269663	0.45668017180867704	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	-0.040442169597065265	0.0	0.1999415716371273	0.0	0.0	0.0	0.42728160002380794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6254354721290194	0.0	0.0	0.6084245406689339	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.3246761890988268	0.0	0.1971834926981319	0.42728160002380794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11237026330241663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
