	13	14	55	51	52	54	17	48	18	53	26	41	32	37	47	49	50	35	36	57	59
13	0.0	0.11150598070886214	0.1229182258083467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.11150598070886214	0.0	0.32785258930031747	0.5467988017283689	0.32546106703957406	0.1749309272624841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.1229182258083467	0.32785258930031747	0.0	0.4934573791798254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23651583632668552	0.009258570778196612
51	0.0	0.5467988017283689	0.4934573791798254	0.0	0.10034716183688613	0.0	0.0	0.0	0.0	0.0	0.8243287841220841	0.5520413101354092	0.0	0.6127497706636007	0.0	0.0	0.0	0.2835800151195518	0.09956572523128175	0.5575807704400888	0.0
52	0.0	0.32546106703957406	0.0	0.10034716183688613	0.0	0.4006400848040217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732135078742938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	0.0	0.1749309272624841	0.0	0.0	0.4006400848040217	0.0	0.0	0.0	0.8010639571850235	0.052821498085650426	0.0	0.0	0.0	0.05160914650407625	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11365835669142743	0.04322946668191424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0	0.0	0.11365835669142743	0.0	0.11061581592568305	0.5140802050419766	0.0	0.0	0.566609298566982	0.0	0.08474311473260264	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.8010639571850235	0.04322946668191424	0.11061581592568305	0.0	0.5972268025651659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0	0.052821498085650426	0.0	0.5140802050419766	0.5972268025651659	0.0	0.0	0.0	0.13682014904669704	0.004144450030803118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.8243287841220841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.5520413101354092	0.0	0.0	0.0	0.0	0.0	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10978383923812517	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.566609298566982	0.0	0.13682014904669704	0.0	0.0	0.0	0.21580227324085083	0.3969881950741779	0.3185847082958294	0.32828153091426204	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.6127497706636007	0.732135078742938	0.05160914650407625	0.0	0.0	0.0	0.004144450030803118	0.0	0.0	0.21580227324085083	0.0	0.0	0.0	0.49149655940763076	0.6410484879172291	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08474311473260264	0.0	0.0	0.0	0.0	0.3969881950741779	0.0	0.0	0.11556894786301787	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3185847082958294	0.0	0.11556894786301787	0.0	0.08844495329420073	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32828153091426204	0.49149655940763076	0.0	0.08844495329420073	0.0	0.12890982201630558	0.28637262366230054	0.0	0.0
35	0.0	0.0	0.0	0.2835800151195518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6410484879172291	0.0	0.0	0.12890982201630558	0.0	0.09163056156789298	0.0	0.0
36	0.0	0.0	0.0	0.09956572523128175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28637262366230054	0.09163056156789298	0.0	0.0	0.0
57	0.0	0.0	0.23651583632668552	0.5575807704400888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10978383923812517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06307215494808037	0.08030964587754282
59	0.0	0.0	0.009258570778196612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08030964587754282	0.0
