	11	33	42	12	28	44	13	43	31	19	20	30	22	37	45	46
11	0.0	0.4048722987478298	0.5121686165210969	0.11150598070886214	0.1237694095161856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.4048722987478298	0.0	0.10034716183688613	0.32546106703957406	0.0	0.4006400848040217	0.0	0.0	0.0	0.0	0.0	0.0	0.7923621826014939	0.732135078742938	0.6484528909756648	0.4681797915214539
42	0.5121686165210969	0.10034716183688613	0.0	0.0	0.4980744456139169	0.0	0.0	0.0	0.0	0.5520413101354092	0.8243287841220841	0.5575807704400888	0.0	0.0	0.0	0.09956572523128175
12	0.11150598070886214	0.32546106703957406	0.0	0.0	0.0	0.1749309272624841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.1237694095161856	0.0	0.4980744456139169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07299292947207954	0.0	0.0	0.0	0.0
44	0.0	0.4006400848040217	0.0	0.1749309272624841	0.0	0.0	0.8073680826788121	0.052821498085650426	0.0	0.0	0.0	0.0	0.0	0.05160914650407625	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.8073680826788121	0.0	0.6302599130470927	0.11840244727304325	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.052821498085650426	0.6302599130470927	0.0	0.4970200489491589	0.0	0.0	0.0	0.15286061796534667	0.004144450030803118	0.0	0.0
31	0.0	0.0	0.0	0.0	0.0	0.0	0.11840244727304325	0.4970200489491589	0.0	0.0	0.0	0.0	0.10770136526479568	0.0	0.0	0.0
19	0.0	0.0	0.5520413101354092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10340594351014712	0.10978383923812518	0.0	0.0	0.0	0.0
20	0.0	0.0	0.8243287841220841	0.0	0.0	0.0	0.0	0.0	0.0	0.10340594351014712	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.5575807704400888	0.0	0.07299292947207954	0.0	0.0	0.0	0.0	0.10978383923812518	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.7923621826014939	0.0	0.0	0.0	0.0	0.0	0.15286061796534667	0.10770136526479568	0.0	0.0	0.0	0.0	0.20339568739451483	0.1265567109760271	0.28011104091130046
37	0.0	0.732135078742938	0.0	0.0	0.0	0.05160914650407625	0.0	0.004144450030803118	0.0	0.0	0.0	0.0	0.20339568739451483	0.0	0.0	0.0
45	0.0	0.6484528909756648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1265567109760271	0.0	0.0	0.09163056156789298
46	0.0	0.4681797915214539	0.09956572523128175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28011104091130046	0.0	0.09163056156789298	0.0
