	12	55	56	53	54	36	62	14	59	60	44	17	64	63	15	41	42	22	19	65	66	45	70	72	73	31	47	51	34	26	57	58	37	74	52	61	76	78	77	71
12	0.0	0.4616222017758781	0.3481864924837186	0.13866525173574534	0.10352617505416414	0.19854925515325875	0.7661462040233339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.4616222017758781	0.0	0.045055029056129584	0.0	0.0	0.0	0.5570327511106162	0.8996889072224404	0.0	0.4020232035311647	0.5493256174898276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07891829406407143	0.2816718062841398	0.0	-0.05219076258592448	0.0	0.0	0.5751120238955892	0.0	0.0	0.0	0.0
56	0.3481864924837186	0.045055029056129584	0.0	0.030424262007614847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007182061845085394	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.13866525173574534	0.0	0.030424262007614847	0.0	-0.05124726280527243	-0.05398035689300776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07423546462681413	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	0.10352617505416414	0.0	0.0	-0.05124726280527243	0.0	-0.05140803123526301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.19854925515325875	0.0	0.0	-0.05398035689300776	-0.05140803123526301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10316500766222092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	0.7661462040233339	0.5570327511106162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10590819947631624	-0.016702316164287676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06530765460107303	0.0	0.0	0.0	0.0
14	0.0	0.8996889072224404	0.0	0.0	0.0	0.0	0.0	0.0	0.12170140587787055	0.080320057538425	0.297630309598685	0.10457106858346837	0.12658092456223252	0.15752886891804424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12170140587787055	0.0	-0.040188851238747186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09940916996366249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	0.0	0.4020232035311647	0.0	0.0	0.0	0.0	0.0	0.080320057538425	-0.040188851238747186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0340320756291983	0.052120860796569024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.5493256174898276	0.0	0.0	0.0	0.0	0.0	0.297630309598685	0.0	0.0	0.0	0.2958189746740824	0.0	0.0	0.0	0.0057405578640616906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08949653086677156	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10457106858346837	0.0	0.0	0.2958189746740824	0.0	-0.03208011108795358	-0.04058740395016879	0.724478832590134	0.5232776161866615	0.0	0.0	0.17516811820220407	-0.02910505724668702	-0.09124810206742733	-0.02577165013414942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12658092456223252	0.0	0.0	0.0	-0.03208011108795358	0.0	-0.019959205311037703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15752886891804424	0.0	0.0	0.0	-0.04058740395016879	-0.019959205311037703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03159453975143971	0.0	0.0	0.0	0.0	0.27631254387634824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.724478832590134	0.0	0.0	0.0	0.1615888790330917	0.06306057374309974	0.14790610852913794	0.5375320602670316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	-0.10590819947631624	0.0	0.0	0.0	0.0057405578640616906	0.5232776161866615	0.0	0.0	0.1615888790330917	0.0	0.023480635341971257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011576453867148936	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0	0.0	-0.016702316164287676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06306057374309974	0.023480635341971257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14790610852913794	0.0	0.0	0.0	0.49212066519512776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2693725413309502	0.0991103616884339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17516811820220407	0.0	0.0	0.5375320602670316	0.0	0.0	0.49212066519512776	0.0	0.14479628544361003	0.0	0.0	0.35503332777462515	0.6224768543589395	0.7606330080562791	0.8499147908586383	0.1726087897779799	0.28314084495489567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02910505724668702	0.0	0.0	0.0	0.0	0.0	0.0	0.14479628544361003	0.0	-0.01809110420639312	0.0	0.0	0.0	0.0	0.0	-0.03524209583950866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09124810206742733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01809110420639312	0.0	0.02571556594736832	0.0	0.0	0.0	0.0	-0.021698046952405528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02577165013414942	0.0	0.03159453975143971	0.0	0.0	0.0	0.0	0.0	0.0	0.02571556594736832	0.0	0.0	0.0	0.0	0.0	0.06715142798986821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35503332777462515	0.0	0.0	0.0	0.0	0.02384453727760552	0.0	0.0	0.0	0.1171998506512246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05805839615046226	0.007895733275215991	-0.024444212968677936	0.0
72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224768543589395	0.0	0.0	0.0	0.02384453727760552	0.0	0.08171725913994671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05290607215947826	0.0	0.0	0.0	0.1570333756546322	0.0	-0.02562117516647385
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7606330080562791	0.0	0.0	0.0	0.0	0.08171725913994671	0.0	0.09048601955887112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.057621425144453516	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8499147908586383	0.0	0.0	0.0	0.0	0.0	0.09048601955887112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12021936965032978	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27631254387634824	0.0	0.0	0.0	0.0	0.1726087897779799	-0.03524209583950866	-0.021698046952405528	0.06715142798986821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2693725413309502	0.28314084495489567	0.0	0.0	0.0	0.1171998506512246	0.0	0.0	0.0	0.0	0.0	0.0897225440577312	0.0	0.0	0.0	0.0	0.0	-0.12059702066428583	0.0	0.07628708744022739	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0991103616884339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0897225440577312	0.0	0.0	0.0	0.0	0.0	0.0	-0.09119266836522365	0.0	0.0	0.0	0.0	0.0
26	0.0	0.07891829406407143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03353817739154548	0.1124548493645945	0.08996934814597597	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	0.0	0.2816718062841398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0340320756291983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03353817739154548	0.0	0.03611435843991324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
