	10	34	31	32	30	42	43	16	14	12	38	35	33	24	39	37	44	54	52	27	45	48	58	50	49	51	53	60	55	61	62	59
10	0.0	-0.08020806108861495	-0.02577165013414942	-0.024615888565230108	0.10457106858346837	0.2958189746740824	0.5232776161866615	0.724478832590134	0.17516811820220407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	-0.08020806108861495	0.0	0.03197168823450916	0.0	0.0	0.0	0.0	0.0	0.14006484877401604	0.0	0.0	0.0	-0.024846105257799345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	-0.02577165013414942	0.03197168823450916	0.0	0.043032200304601656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06715142798986821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	-0.024615888565230108	0.0	0.043032200304601656	0.0	0.13004202030785086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.10457106858346837	0.0	0.0	0.13004202030785086	0.0	0.297630309598685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08783198096843049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.2958189746740824	0.0	0.0	0.0	0.297630309598685	0.0	0.0057405578640616906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2758106091674378	0.0	0.0	0.0	-0.08949653086677156	0.0	0.0	0.0	0.0	0.0
43	0.5232776161866615	0.0	0.0	0.0	0.0	0.0057405578640616906	0.0	0.1615888790330917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023480635341971257	-0.10590819947631624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011576453867148936	0.0	0.0	0.0	0.0	0.0
16	0.724478832590134	0.0	0.0	0.0	0.0	0.0	0.1615888790330917	0.0	0.5375320602670316	0.0	0.0	0.0	0.0	0.14790610852913794	0.0	0.0	0.06306057374309974	0.19642515823130602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.17516811820220407	0.14006484877401604	0.0	0.0	0.0	0.0	0.0	0.5375320602670316	0.0	0.0	0.4797160187339861	0.0	0.1726087897779799	0.49212066519512776	0.27322901271624156	0.3601627548732356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5920381494830791	0.10526060512394664	0.9636782140498027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4797160187339861	0.5920381494830791	0.0	0.37163434897664227	0.8885048827982909	0.0	0.0	0.03551256622417624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03200367584925522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526060512394664	0.37163434897664227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07704924624036277	0.05273707841323817	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	-0.024846105257799345	0.06715142798986821	0.0	0.0	0.0	0.0	0.0	0.1726087897779799	0.9636782140498027	0.8885048827982909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14790610852913794	0.49212066519512776	0.0	0.0	0.0	0.0	0.0	0.24249664756841746	0.0	0.0	0.0	0.10495954050158926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
