	11	64	52	49	61	23	28	56	15	17	14	37	38	40	55	42	22	44	45	46	58	20	31	66	67	68	69	32	57	34	47	53	54	71	65	70	72
11	0.0	0.38744968014915393	0.35503332777462515	0.6291923235650668	0.7606330080562791	0.8499147908586383	0.2594309553046683	0.14285910662550888	0.17516811820220407	0.5375320602670316	0.49212066519512776	0.28314084495489567	0.34691291874801605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	0.38744968014915393	0.0	-0.05805839615046226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026613964497959747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05881617476459689	0.0	0.0	0.0
52	0.35503332777462515	-0.05805839615046226	0.0	0.057566230057136014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.024444212968677936	0.0	0.0	0.007895733275215991
49	0.6291923235650668	0.0	0.057566230057136014	0.0	0.08851078965366999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12543256446826845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04722921430493044	0.18524763862647414
61	0.7606330080562791	0.0	0.0	0.08851078965366999	0.0	0.09048601955887112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06514740483072745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05212731804382042	0.0
23	0.8499147908586383	0.0	0.0	0.0	0.09048601955887112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11602482168964932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.2594309553046683	0.0	0.0	0.0	0.0	0.0	0.0	-0.061901422814884435	0.0	0.0	0.0	0.0	0.0	0.0	-0.05163227282010063	-0.053298127903728384	0.08837636247448663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	0.14285910662550888	0.0	0.0	0.0	0.0	0.0	-0.061901422814884435	0.0	-0.025010112877139182	0.0	0.0	0.0	0.0	0.0	-0.01748794934642646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.17516811820220407	0.0	0.0	0.0	0.0	0.0	0.0	-0.025010112877139182	0.0	0.724478832590134	0.0	0.0	0.0	0.0	-0.09124810206742733	-0.02930526904847878	0.10457106858346837	0.2958189746740824	0.5232776161866615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
