	8	41	42	28	25	10	66	67	60	33	88	18	85	45	46	43	63	64	30	84	83	19	71	89	61	62	23	55	78	79	80	74	75	21	76	58	90	69	87	86	65	56	81	82	73	77
8	0.0	0.13866525173574534	0.10352617505416414	0.19854925515325875	1.0704271537170964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.13866525173574534	0.0	-0.05124726280527243	-0.05398035689300776	0.9988720899222062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030424262007614847	0.5706350122429873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.10352617505416414	-0.05124726280527243	0.0	-0.05140803123526301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.19854925515325875	-0.05398035689300776	-0.05140803123526301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10316500766222092	0.0	0.0	0.11410479250037128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	1.0704271537170964	0.9988720899222062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19642515823130602	0.0	0.5375320602670316	0.0	0.0	0.1615888790330917	0.06306057374309974	0.14790610852913794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.0	0.11338954277361356	0.06609055879549697	0.297630309598685	0.10457106858346837	0.12658092456223252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0	0.11338954277361356	0.0	-0.05969696361188621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05610214486818538	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0	0.06609055879549697	-0.05969696361188621	0.0	0.21382840367984837	0.0	0.0	0.0	0.06674044210261613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036211963983880824	-0.008280861744025106	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0	0.297630309598685	0.0	0.21382840367984837	0.0	0.2958189746740824	0.0	0.0	0.3152953163902761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08949653086677156	0.0	0.0	0.0	0.0057405578640616906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.10457106858346837	0.0	0.0	0.2958189746740824	0.0	-0.03208011108795358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17516811820220407	0.0	-0.02910505724668702	0.5232776161866615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09124810206742733	-0.02577165013414942	-0.04058740395016879	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0	0.12658092456223252	0.0	0.0	0.0	-0.03208011108795358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019959205311037703	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13819975472124824	0.03353817739154548	0.1124548493645945	0.08996934814597597	0.06737116679298745	0.054591597333803366	0.27260429088999555	0.4930876908886752	0.49324391478739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06674044210261613	0.3152953163902761	0.0	0.0	0.13819975472124824	0.0	0.026435390737567385	0.052833868961325484	0.0	0.0	0.0	0.0	0.0	0.4632982380471099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02742088502953932	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03353817739154548	0.026435390737567385	0.0	0.03611435843991324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1124548493645945	0.052833868961325484	0.03611435843991324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08466757927113888	0.09345389409225514	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.10316500766222092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08996934814597597	0.0	0.0	0.0	0.0	-0.06627465010312268	0.0	0.007182061845085394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06737116679298745	0.0	0.0	0.0	-0.06627465010312268	0.0	-0.02427877481126447	0.04174999012983514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054591597333803366	0.0	0.0	0.0	0.0	-0.02427877481126447	0.0	0.04754425713283347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.030424262007614847	0.0	0.11410479250037128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27260429088999555	0.0	0.0	0.0	0.007182061845085394	0.04174999012983514	0.04754425713283347	0.0	0.5969418036408771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	0.0	0.5706350122429873	0.0	0.0	0.19642515823130602	0.0	0.0	0.0	0.0	0.0	0.0	0.4930876908886752	0.0	0.0	0.0	0.0	0.0	0.0	0.5969418036408771	0.0	-0.06530765460107303	0.0	0.0	0.0	-0.10590819947631624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08949653086677156	0.0	0.0	0.49324391478739	0.4632982380471099	0.0	0.0	0.0	0.0	0.0	0.0	-0.06530765460107303	0.0	0.0	0.0	0.0	0.011576453867148936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.5375320602670316	0.0	0.0	0.0	0.0	0.17516811820220407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1726087897779799	0.14479628544361003	0.6344980474949085	0.6243852278396543	0.49212066519512776	0.28314084495489567	0.38724355832775237	0.4105201591639739	0.35503332777462515	0.6224768543589395	0.7606330080562791	0.8499147908586383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1726087897779799	0.0	-0.03524209583950866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9636782140498027	0.0	0.0	-0.021698046952405528	0.06715142798986821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02910505724668702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14479628544361003	-0.03524209583950866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01809110420639312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.1615888790330917	0.0	0.0	0.0	0.0057405578640616906	0.5232776161866615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10590819947631624	0.011576453867148936	0.6344980474949085	0.0	0.0	0.0	0.023480635341971257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.06306057374309974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6243852278396543	0.0	0.0	0.023480635341971257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.14790610852913794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49212066519512776	0.0	0.0	0.0	0.0	0.0	0.2693725413309502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10495954050158926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28314084495489567	0.0	0.0	0.0	0.0	0.2693725413309502	0.0	0.07566872197602273	0.0	0.0	0.0	0.0	0.0	0.0	0.08749990903482784	0.0	0.0	0.0	0.0	0.0	-0.12059702066428583	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38724355832775237	0.0	0.0	0.0	0.0	0.0	0.07566872197602273	0.0	-0.010179848054383295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02599559903375509	0.0	0.0	0.0	-0.05719242974720741
