	17	34	35	74	146	92	93	62	19	67	40	42	75	172	141	117	122	140	178	157	99	101	104	49	148	68	107	46	111	85	44	131	109	154	116	59	56	133	153	90	155	156	136	163	174	175	138	169	126	106	150	130	152	170	159
17	0.0	5.884512913150001	4.727293160732597	1.351508247997115	6.370873746471705	0.801128849493512	8.183079471578385	1.2789497848546514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	5.884512913150001	0.0	2.051229082079996	0.0	0.9741375486182726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0396011945451464	0.0	2.041984709983706	0.2036881513975881	1.0895690414957357	-0.08335383165782262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	4.727293160732597	2.051229082079996	0.0	3.5342226057412254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.082261673375546	0.0	0.0	0.0	0.4915773199788702	1.1174799717753796	2.273370439369068	4.724507962076722	0.18638258559512444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	1.351508247997115	0.0	3.5342226057412254	0.0	0.0	0.13686301916535643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4872302645574367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40205880811679484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25655247444685003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146	6.370873746471705	0.9741375486182726	0.0	0.0	0.0	0.0	0.2496176707062484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9990965830334078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013554429458948691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31516271641510624
92	0.801128849493512	0.0	0.0	0.13686301916535643	0.0	0.0	0.0	0.24730220616662196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8941210703643752	0.0	0.0	0.4893313244207804	0.0	0.0	0.0	0.23589409451875437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	8.183079471578385	0.0	0.0	0.0	0.2496176707062484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7898544707537372	0.0	0.0	0.3823456811164463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3374921733416798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	1.2789497848546514	0.0	0.0	0.0	0.0	0.24730220616662196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5842058884395209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8505366674520625	3.3052099706921214	4.424841702569764	-0.024498381254455026	0.19497488902034932	1.1017231431908776	0.5974031355800219	1.1095456437358326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
