	17	69	39	40	140	141	46	180	118	22	32	33	66	101	82	53	164	92	166	80	124	155	85	56	42	132	43	109	112	87	107	128	68	100	106	172	174	150	168	184	122	126	163	113	147	153	154	133	192	119	187	146	183	195	175	186	194
17	0.0	3.8505366674520625	3.053689346134716	3.4254376383676717	1.1017231431908776	0.5974031355800219	4.424841702569764	0.19931283129492638	1.1095456437358326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	3.8505366674520625	0.0	0.0	0.4718615621429739	0.0	0.0	0.0	0.0	4.074449303356848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10335109482536	-0.08543708952651127	0.03924141423384231	0.0	0.0	0.0	0.5391638007276189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	3.053689346134716	0.0	0.0	0.12528054724364962	0.0	0.0	1.157346468443159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46895060530516913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	3.4254376383676717	0.4718615621429739	0.12528054724364962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5518160407944213	0.390186177576255	0.5488989974985987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	1.1017231431908776	0.0	0.0	0.0	0.0	0.0	0.0	0.8278724589985169	-0.36362084614879403	0.0	1.0396011945451464	2.717766957400585	0.0	0.0	0.0	0.0	0.0	0.9896204760006815	0.0	3.818272209369374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6193198098513885	0.0	0.0	0.0	0.0	0.5769312638192219	0.0	0.0	0.0	0.0	0.4762975216795412	0.29192463853897743	0.09741769878469886	0.0
141	0.5974031355800219	0.0	0.0	0.0	0.0	0.0	0.0	0.3476762534491665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3823456811164463	0.6121403731949275	0.0	0.0	0.0	0.0	0.0	0.0
46	4.424841702569764	0.0	1.157346468443159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8952699341874544	0.0	0.0	0.0	0.0	0.6995178897769287	0.0	0.0	0.08814047298964833	0.11387792948644293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180	0.19931283129492638	0.0	0.0	0.0	0.8278724589985169	0.3476762534491665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3982687848029177	0.0	0.0	0.0	0.06194405504841033	0.0	0.25594166436558624
118	1.1095456437358326	4.074449303356848	0.0	0.0	-0.36362084614879403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
