	21	37	70	39	52	86	60	23	41	141	175	179	118	30	42	48	149	133	138	140	114	182	98	99	143	146	108	44	106	45	174	83	154	84	132	101	110	148	62	112	90	162	104	126	123	173	127	152	157	119	172	170	181	184
21	0.0	5.884512913150001	1.351508247997115	4.727293160732597	3.16538305131254	0.801128849493512	1.2789497848546514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	5.884512913150001	0.0	0.0	2.051229082079996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08335383165782262	0.9741375486182726	1.0396011945451464	0.2036881513975881	1.074455673470192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	1.351508247997115	0.0	0.0	0.0	1.4872302645574367	0.13686301916535643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2941602362042851	0.0	0.40205880811679484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	4.727293160732597	2.051229082079996	0.0	0.0	4.724507962076722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.082261673375546	0.0	0.0	0.0	0.0	0.0	0.0	2.717766957400585	0.0	0.0	1.053887056691068	0.4915773199788702	0.27731843979821413	0.8852858934563399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	3.16538305131254	0.0	1.4872302645574367	4.724507962076722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.764733484792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6544823326552092	4.844720195906584	0.7358110797552058	5.251891429040576	0.3147536638664005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	0.801128849493512	0.0	0.13686301916535643	0.0	0.0	0.0	0.24730220616662196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5172564071252884	0.0	0.0	0.0	0.0	0.2843284997193729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	1.2789497848546514	0.0	0.0	0.0	0.0	0.24730220616662196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7737817269531952	0.7376190861676943	0.5842058884395209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20767833428193	0.5974031355800219	0.7055229786491591	-0.024498381254455026	1.1095456437358326	3.3052099706921214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20767833428193	0.0	0.0	0.0	0.0	0.0	0.3002927573612122	-0.017180678235184377	0.0	0.7866562216145764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7324586369704871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
