	1	35	38	65	70	71	72	16	26	30	49	50	18	31	32	52	68	77	78	27	45	41	46	61	62	76	43	44	64	66	79	37	39	48	73	74	75	63	54	51	80
1	0.0	0.0189408028122941	1.684814509844488	0.22407860726527012	0.6840847774808981	0.8236395745978602	1.438403726910501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0189408028122941	0.0	0.0	-0.03173236181065872	0.16984077117371124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22222402037015776	0.23414330741359285	0.2344402297267406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31565550377848806	-0.16718550371446628	-0.04760709950653988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	1.684814509844488	0.0	0.0	0.0	0.0	0.0	0.19168111899507256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052021983408199336	0.07649605689586852	0.21487406921143068	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	0.22407860726527012	-0.03173236181065872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05175804838506418	-0.08201260165174142	0.0	0.0	0.055020493504702006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029922628281029387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0.6840847774808981	0.16984077117371124	0.0	0.0	0.0	0.05712611760189216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005314103019375793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0763395410034907
71	0.8236395745978602	0.0	0.0	0.0	0.05712611760189216	0.0	0.06439502170139509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15714556468205956	0.0	0.12038869667061025	0.0	0.6377149062663435	0.0	0.0	0.0	0.0	0.0	0.07817634238431187
72	1.438403726910501	0.0	0.19168111899507256	0.0	0.0	0.06439502170139509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06823845126509323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.024970806453911476	-0.123027218428675	-0.03846311237079972	-0.026978340183949664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.024970806453911476	0.0	0.018544955362001014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17800388108198623	-0.07702635900401848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.123027218428675	0.018544955362001014	0.0	0.0927588793715807	-0.06371812681737557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3808623572809571	0.0	0.0	0.0	0.0	0.0	0.7425543090983049	0.8885866324224047	0.9065475603823124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
