	5	11	26	35	55	61	7	14	13	20	53	49	46	30	19	21	29	38	42	32	31	23	40	51	58	60	39	41	52	57	59	62
5	0.0	0.10219961408088934	0.12062493811017413	0.29900997714198985	0.40698185878741244	0.4924077486301154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.10219961408088934	0.0	0.0	0.0	0.0	0.3593400177119044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09693851113054168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.12062493811017413	0.0	0.0	0.2515917060413124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13109432785252756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.29900997714198985	0.0	0.2515917060413124	0.0	0.09247289120168041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2823309687016142	0.0	0.12197651058949655	0.3616291728962911	0.0	0.0	0.0	0.36473817966077	0.0	0.5044509559765707	0.4458233269402493	0.360265433743388	0.349305215029844	0.20200599405918385	0.0	0.0	0.0
55	0.40698185878741244	0.0	0.0	0.09247289120168041	0.0	0.05971411695962381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24718566254675864	0.0	0.0	0.0	0.0	0.0	0.041275241251627286
61	0.4924077486301154	0.3593400177119044	0.0	0.0	0.05971411695962381	0.0	0.0	0.0	0.0	0.0	0.010429358552187656	0.0	0.0	0.0	0.38525833052203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017014148811772642	0.0	0.0	0.0	0.0	0.0	-0.0301297096805802
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1310484918139713	-0.04526221691022936	0.13207667928713568	0.3906116890763526	0.2711758173490735	0.30723287377430636	0.1531651043468482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.0	-0.1310484918139713	0.0	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	-0.04526221691022936	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.13207667928713568	0.0	0.0	0.0	0.33214692107289995	0.0	0.0	0.0	0.07201165274004132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
