	5	11	26	35	7	14	13	30	49	45	53	42	32	19	29	52	51	21	31	38	25	34	33	23	47	54	56	48	55
5	0.0	0.12062493811017413	0.1477344145438112	0.2515917060413124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.12062493811017413	0.0	0.0	0.29900997714198985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10219961408088934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.1477344145438112	0.0	0.0	0.35791110816242805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11353985168864318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.2515917060413124	0.29900997714198985	0.35791110816242805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3218782922069515	0.0	0.09247289120168041	0.2204539884293349	0.2823309687016142	0.0	0.12197651058949655	0.3455480573784999	0.0	0.0	0.0	0.0	0.5044509559765707	0.4458233269402493	0.20200599405918385	0.0
7	0.0	0.0	0.0	0.0	0.0	-0.1310484918139713	-0.04526221691022936	0.13207667928713568	0.3906116890763526	0.2711758173490735	0.2855963523720033	0.30723287377430636	0.1531651043468482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	-0.1310484918139713	0.0	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	-0.04526221691022936	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.13207667928713568	0.0	0.0	0.0	0.33214692107289995	0.0	0.0	0.0	0.0	0.0	0.07201165274004132	0.0	0.40266287252984256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.3906116890763526	0.0	0.0	0.33214692107289995	0.0	0.26809592085700207	0.0	0.0	0.0	0.0	0.0	0.0	0.03856999490870196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.053515814724677285	0.0	-0.062022363235968415
45	0.0	0.0	0.0	0.0	0.2711758173490735	0.0	0.0	0.0	0.26809592085700207	0.0	0.032977864243374976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17233815968356603	0.0	0.0	0.07718489643196544
