	5	12	11	28	43	44	46	36	9	17	20	48	27	40	47	23	35	34	41	30	38	37	25	39	45
5	0.0	-0.1310484918139713	-0.04526221691022936	0.13207667928713568	0.3531429208346052	0.2916852183613888	0.30723287377430636	0.1531651043468482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	-0.1310484918139713	0.0	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	-0.04526221691022936	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.13207667928713568	0.0	0.0	0.0	0.3599612177291299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07201165274004132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0.3531429208346052	0.0	0.0	0.3599612177291299	0.0	0.08784117389188263	0.0	0.0	0.4342786067866772	0.3520525810539614	0.0	0.17623735614612965	0.3987220711596327	0.0	0.0	0.0	0.0	0.0	0.08236097980580183	0.0	0.0	0.0	0.0	0.0	0.0
44	0.2916852183613888	0.0	0.0	0.0	0.08784117389188263	0.0	0.13078666971086636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48778880112365425	0.0	0.0	0.0	0.0	0.0	0.1872332412607594
46	0.30723287377430636	0.0	0.0	0.0	0.0	0.13078666971086636	0.0	0.47820506662787865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.351020268060078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0733307634502094
36	0.1531651043468482	0.0	0.0	0.0	0.0	0.0	0.47820506662787865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02520420105488358	0.0	0.0	0.0	0.0	0.0	0.07723324040196064	0.0	0.0
9	0.0	0.0	0.0	0.0	0.4342786067866772	0.0	0.0	0.0	0.0	0.10219961408088934	0.12062493811017413	0.3097324659149876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.3520525810539614	0.0	0.0	0.0	0.10219961408088934	0.0	0.0	0.0	0.09693851113054168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12062493811017413	0.0	0.0	0.22175947942211785	0.0	0.13109432785252756	0.31643235395014413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.17623735614612965	0.0	0.0	0.0	0.3097324659149876	0.0	0.22175947942211785	0.0	0.0	0.0	0.06265350129182616	0.0	0.0	0.0	-0.004147673610171085	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.07201165274004132	0.3987220711596327	0.0	0.0	0.0	0.0	0.09693851113054168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13109432785252756	0.0	0.0	0.0	0.3594458076702342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08969802177250859	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31643235395014413	0.06265350129182616	0.0	0.3594458076702342	0.0	0.8183951927248887	0.0	0.0	-0.06466156791505057	0.47777669915090426	0.0	0.0	0.0	0.3612375876949483	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8183951927248887	0.0	0.6131186907193599	0.46878053773317896	0.25506317830997227	0.17463614950335993	-0.05491598880704754	0.1945531367393379	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.351020268060078	-0.02520420105488358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6131186907193599	0.0	0.3692162777007842	0.0	0.0	0.0	0.14946015958365177	-0.1472832970639779	0.0	0.27873067541741936
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46878053773317896	0.3692162777007842	0.0	0.09784175884221152	0.0	0.0	0.0	0.0	0.0	0.10196205105605392
41	0.0	0.0	0.0	0.0	0.08236097980580183	0.48778880112365425	0.0	0.0	0.0	0.0	0.0	-0.004147673610171085	0.0	0.0	-0.06466156791505057	0.25506317830997227	0.0	0.09784175884221152	0.0	0.0	0.0	0.0	0.0	0.0	0.1761420373061635
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47777669915090426	0.17463614950335993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1140789089859221	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05491598880704754	0.0	0.0	0.0	0.0	0.0	-0.06542904034939592	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1945531367393379	0.14946015958365177	0.0	0.0	0.0	-0.06542904034939592	0.0	-0.07013979253183696	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07723324040196064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1472832970639779	0.0	0.0	0.0	0.0	-0.07013979253183696	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08969802177250859	0.3612375876949483	0.0	0.0	0.0	0.0	0.1140789089859221	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.1872332412607594	-0.0733307634502094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27873067541741936	0.10196205105605392	0.1761420373061635	0.0	0.0	0.0	0.0	0.0	0.0
