	5	11	26	63	7	14	13	20	61	55	65	48	30	19	64	21	29	38	68	32	31	23	40	52	57	51	42	58	67	39	41	66	49	59	62
5	0.0	0.10219961408088934	0.12062493811017413	0.40698185878741244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.10219961408088934	0.0	0.0	0.3188690368790365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09693851113054168	0.3851183368944621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.12062493811017413	0.0	0.0	0.4318537219029869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13109432785252756	0.22175947942211785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	0.40698185878741244	0.3188690368790365	0.4318537219029869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03784332553660562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17229870002448447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003390882947609919	0.4275356796676275	0.2573083618251126
7	0.0	0.0	0.0	0.0	0.0	-0.1310484918139713	-0.04526221691022936	0.13207667928713568	0.3906116890763526	0.2711758173490735	0.2855963523720033	0.30723287377430636	0.1531651043468482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	-0.1310484918139713	0.0	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	-0.04526221691022936	-0.11764317047927947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	0.13207667928713568	0.0	0.0	0.0	0.33214692107289995	0.0	0.0	0.0	0.0	0.07201165274004132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.3906116890763526	0.0	0.0	0.33214692107289995	0.0	0.26809592085700207	0.0	0.0	0.0	0.3701236714817771	0.03856999490870196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.043769975066055684
55	0.0	0.0	0.0	0.0	0.2711758173490735	0.0	0.0	0.0	0.26809592085700207	0.0	0.032977864243374976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17233815968356603	0.0	0.0	0.08595577510643823
