	1	18	20	31	43	44	13	24	26	28	33	34	38	16	27	17	41	42	35	36	37	39	48	47	46
1	0.0	0.09274334558883827	0.1912212009142879	0.6885644201931505	0.8236395745978602	1.4360034228749645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.09274334558883827	0.0	0.009622178083523225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06278442764390668	0.0	-0.016449065413710662	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.1912212009142879	0.009622178083523225	0.0	0.5235560611223147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004219234223264312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.6885644201931505	0.0	0.5235560611223147	0.0	0.05875126745739423	0.0	0.0	0.662665090061023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05076971764753588	0.6167041931930911	0.0	0.0	0.0	0.4319035679920327	0.0	0.0
43	0.8236395745978602	0.0	0.0	0.05875126745739423	0.0	0.06303224321681794	0.0	0.4832226358605156	0.0	0.0	0.661607467033813	0.2739638254489458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	1.4360034228749645	0.0	0.0	0.0	0.06303224321681794	0.0	0.0	0.0	0.0	0.0	0.0	0.07965072373200702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4658525801221429	0.17594869238804295	0.3761362945919155	0.07713954134717077	0.2209817288990163	0.05225674902465269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.0	0.0	0.662665090061023	0.4832226358605156	0.0	0.4658525801221429	0.0	0.0	0.7617593721237971	0.44351787173486684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04223624788749962	0.11430224268654221	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.17594869238804295	0.0	0.0	0.018544955362001014	0.0	0.0	0.062258205729287405	-0.024970806453911476	0.0	0.0	0.0	0.0	0.0	0.0	-0.07702635900401848	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.3761362945919155	0.7617593721237971	0.018544955362001014	0.0	0.0	0.0	0.0	-0.123027218428675	-0.049580030047045656	0.0	0.0	0.0	0.0	0.9065475603823124	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.661607467033813	0.0	0.07713954134717077	0.44351787173486684	0.0	0.0	0.0	0.052021983408199336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.2739638254489458	0.07965072373200702	0.2209817288990163	0.0	0.0	0.0	0.052021983408199336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.05225674902465269	0.0	0.062258205729287405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03309534653729799	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.024970806453911476	-0.123027218428675	0.0	0.0	0.0	0.0	0.009075751345978988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.049580030047045656	0.0	0.0	0.0	0.009075751345978988	0.0	0.0	0.0	0.0	0.0	0.9239366289019657	0.0	1.4046107531610148	0.0	0.0	0.0
17	0.0	0.06278442764390668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12342082710991323	-0.11387777057119695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12342082710991323	0.0	-0.05896930476415679	0.0	0.0	0.0	-0.04178186379748018	0.20462365236109664	0.0	0.0
42	0.0	-0.016449065413710662	-0.004219234223264312	0.05076971764753588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11387777057119695	-0.05896930476415679	0.0	0.0	0.0	0.0	0.0	0.3791909017348541	0.0	0.0
35	0.0	0.0	0.0	0.6167041931930911	0.0	0.0	0.0	0.04223624788749962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.039567819344604474	0.0	0.0	0.20637668843281393	0.03833828693315963	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11430224268654221	0.0	0.9065475603823124	0.0	0.0	0.0	0.0	0.9239366289019657	0.0	0.0	0.0	-0.039567819344604474	0.0	0.0	0.40658963917508006	0.0	0.13240086046633642	0.23459260131883106
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07702635900401848	0.0	0.0	0.0	-0.03309534653729799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4046107531610148	0.0	-0.04178186379748018	0.0	0.0	0.40658963917508006	0.0	0.0	0.12058500399361813	0.0	0.04390752298587795
48	0.0	0.0	0.0	0.4319035679920327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20462365236109664	0.3791909017348541	0.20637668843281393	0.0	0.0	0.12058500399361813	0.0	0.027560900639398672	0.05530898801682067
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03833828693315963	0.13240086046633642	0.0	0.0	0.027560900639398672	0.0	0.047663774766370154
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23459260131883106	0.0	0.04390752298587795	0.05530898801682067	0.047663774766370154	0.0
