	1	25	31	37	38	39	10	12	18	27	28	11	35	36	23	44	20	30	40	42	45	46	29	41
1	0.0	1.6865334956390259	0.0189408028122941	0.6885644201931505	0.8250042180954007	0.14414879111127218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	1.6865334956390259	0.0	0.0	0.0	0.0792729108371136	0.0	0.0	0.0	0.0	0.0	0.0	0.07795219439502024	0.0	0.3997509791811397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0189408028122941	0.0	0.0	0.02159638011005674	0.0	-0.08617259996283495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8560197443984353	0.0	0.0	0.0	0.0	0.27751494776303415	0.0	0.0	0.0	0.0	0.26486746473403755
37	0.6885644201931505	0.0	0.02159638011005674	0.0	0.06018401546253147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7908718662872821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.8250042180954007	0.0792729108371136	0.0	0.06018401546253147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.412954619458084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.14414879111127218	0.0	-0.08617259996283495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08122958869072952	-0.042897128651793466	0.0	0.0	0.0	-0.0503924698275651	0.0
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04681134416731837	-0.123027218428675	-0.026978340183949664	-0.03846311237079972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.04681134416731837	0.0	0.05108893803445957	0.0	0.0	0.05365532216425293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	-0.123027218428675	0.05108893803445957	0.0	-0.06371812681737557	0.0927588793715807	0.3761362945919155	0.7628870275431816	0.0	0.9086552646310092	1.291001824139875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	-0.026978340183949664	0.0	-0.06371812681737557	0.0	-0.04255008161121492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	-0.03846311237079972	0.0	0.0927588793715807	-0.04255008161121492	0.0	0.0	0.0	0.0	0.0	1.259365723900237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.07795219439502024	0.0	0.0	0.0	0.0	0.0	0.05365532216425293	0.3761362945919155	0.0	0.0	0.0	0.4667496926418657	0.5570040813698928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7628870275431816	0.0	0.0	0.4667496926418657	0.0	0.05309840302686188	0.054014617359873	0.0	0.0	0.0	0.0	0.0	0.0	0.42181180963194265	0.0	0.0
36	0.0	0.3997509791811397	0.8560197443984353	0.7908718662872821	0.412954619458084	0.0	0.0	0.0	0.0	0.0	0.0	0.5570040813698928	0.05309840302686188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.731398259383676	0.0	0.9179289189369294
23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9086552646310092	0.0	0.0	0.0	0.054014617359873	0.0	0.0	0.20938311201319973	0.0	0.0	0.0	0.0	0.07132566948984045	0.2485290182865332	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.291001824139875	0.0	1.259365723900237	0.0	0.0	0.0	0.20938311201319973	0.0	0.0	0.0	0.0	0.033810769429720194	0.047663774766370154	0.05530898801682067	0.0	0.1331149345655343
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09648932295233212	0.04182993705835043	0.32953375375973293	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	-0.08122958869072952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09648932295233212	0.0	0.0032156384495472534	0.0	0.0	0.0	-0.1578521360958066	0.0
40	0.0	0.0	0.27751494776303415	0.0	0.0	-0.042897128651793466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04182993705835043	0.0032156384495472534	0.0	0.028367855603535733	0.0	0.0	0.0	-0.039116988602824504
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033810769429720194	0.32953375375973293	0.0	0.028367855603535733	0.0	0.0	0.0	0.0	-0.030839931539703075
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07132566948984045	0.047663774766370154	0.0	0.0	0.0	0.0	0.0	0.027560900639398672	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42181180963194265	0.731398259383676	0.2485290182865332	0.05530898801682067	0.0	0.0	0.0	0.0	0.027560900639398672	0.0	0.0	0.13222747492938366
29	0.0	0.0	0.0	0.0	0.0	-0.0503924698275651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1578521360958066	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.26486746473403755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9179289189369294	0.0	0.1331149345655343	0.0	0.0	-0.039116988602824504	-0.030839931539703075	0.0	0.13222747492938366	0.0	0.0
