	1	34	37	38	41	42	43	44	10	12	18	25	26	11	13	29	21	31	28	30	27	39	40
1	0.0	0.6840847774808981	0.0189408028122941	0.15151223850673212	1.069610462879295	0.8218775113986402	1.529728285908919	1.438403726910501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.6840847774808981	0.0	0.16984077117371127	0.0	0.0	0.05404164895322676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005314103019375793	-0.0763395410034907
37	0.0189408028122941	0.16984077117371127	0.0	-0.06133649886823339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3589504259587484	0.0	0.0	0.0	-0.04760709950653988	0.0
38	0.15151223850673212	0.0	-0.06133649886823339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0628906002381916	-0.04086534466495556	0.0	0.0	0.0	0.0	0.0
41	1.069610462879295	0.0	0.0	0.0	0.0	-0.044596242290332155	0.10099705148504744	0.04845930042173838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6348526461654502	0.0	0.0	0.0
42	0.8218775113986402	0.05404164895322676	0.0	0.0	-0.044596242290332155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6864796763850167	0.0	0.15241010482562112	0.07192626466038082
43	1.529728285908919	0.0	0.0	0.0	0.10099705148504744	0.0	0.0	0.06823845126509323	0.0	0.0	0.0	0.0	0.0	0.0	0.07856588340181248	0.4073500277062182	0.0	0.0	0.0	0.6706466865166348	0.0	0.0	0.0
44	1.438403726910501	0.0	0.0	0.0	0.04845930042173838	0.0	0.06823845126509323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04681134416731837	-0.123027218428675	-0.03846311237079972	-0.026978340183949664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04681134416731837	0.0	0.05108893803445957	0.0	0.0	0.05365532216425293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.123027218428675	0.05108893803445957	0.0	0.0	-0.06371812681737557	0.3761362945919155	0.0	0.7530769317190047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03846311237079972	0.0	0.0	0.0	-0.04255008161121492	0.0	0.0	0.0	0.0	0.0	0.912065107172239	0.9658828511597402	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026978340183949664	0.0	-0.06371812681737557	-0.04255008161121492	0.0	0.0	0.0	0.7661185316774227	0.0	0.0	0.0	0.9093017884036141	0.0	0.0	0.0
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05365532216425293	0.3761362945919155	0.0	0.0	0.0	0.07795219439502024	0.46195089503829223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.07856588340181248	0.0	0.0	0.0	0.0	0.0	0.0	0.07795219439502024	0.0	0.3989176448478322	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.4073500277062182	0.0	0.0	0.0	0.7530769317190047	0.0	0.7661185316774227	0.46195089503829223	0.3989176448478322	0.0	0.0	0.0	0.0	0.05095293149483587	0.0	0.0	0.0
21	0.0	0.0	0.0	-0.0628906002381916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3293270031440483	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.3589504259587484	-0.04086534466495556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3293270031440483	0.0	0.1302956626248139	0.0	0.0	0.42103709598040506	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.912065107172239	0.0	0.0	0.0	0.0	0.0	0.1302956626248139	0.0	0.11797245713078025	-0.039567819344604474	0.6882104701223359	0.0
30	0.0	0.0	0.0	0.0	0.6348526461654502	0.6864796763850167	0.6706466865166348	0.0	0.0	0.0	0.0	0.9658828511597402	0.9093017884036141	0.0	0.0	0.05095293149483587	0.0	0.0	0.11797245713078025	0.0	0.034258098378743454	0.6527219298688737	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.039567819344604474	0.034258098378743454	0.0	0.56894232771958	0.0
39	0.0	0.005314103019375793	-0.04760709950653988	0.0	0.0	0.15241010482562112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42103709598040506	0.6882104701223359	0.6527219298688737	0.56894232771958	0.0	-0.06603419243325076
40	0.0	-0.0763395410034907	0.0	0.0	0.0	0.07192626466038082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06603419243325076	0.0
