	4	7	10	12	28	32	35	36	51	52	58	59	62	63	5	17	25	53	54	55	56	31	33	49	64	41	39	47	48	40	45	46	42
4	0.0	2.9459858140024675	10.725683239337682	3.0209351386920864	9.68651083960953	1.4326338972871762	0.7776759605102972	1.10325021380607	2.4949025355264194	2.0523174118911154	1.7800220509633558	1.5027293135742101	1.6149623116285083	0.93608784118805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	2.9459858140024675	0.0	0.0	0.0	0.0	0.008517740615755498	0.09173523244429105	0.0	0.0	0.0	0.0	0.0	-0.24608932769993164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.815068209637023	-0.5962553421407175	0.1599080852014516	0.18279992308414483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	10.725683239337682	0.0	0.0	7.026492596345495	0.6339560924697265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6024736985801158	0.0	0.0	0.2328999229426567	1.042292968779851	0.4398596587566157	1.312520076130805	0.0	0.0	0.0	0.0	-0.2887449820471488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	3.0209351386920864	0.0	7.026492596345495	0.0	5.935099310306821	1.970043376222148	0.0	0.8965087284427302	0.577070767245782	0.7334777434403599	0.0	0.0	0.0	0.0	0.0	7.4215284346844985	0.0	0.0	0.0	0.0	0.0	2.3112041626637945	0.5765706782479891	0.0	0.0	0.0	7.736455061514367	2.362320387878244	0.9572743206345038	0.0	0.0	0.0	0.0
28	9.68651083960953	0.0	0.6339560924697265	5.935099310306821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.315930467342658	0.5285474066702999	0.0	0.0	-0.21756888438100108	0.0	0.0	0.0	5.588628902615874	0.0	0.0	-0.3119454992655981	0.5178124311534493	0.0	0.0	0.014231560774814689	-0.4104074892812357	0.0	-0.40724443474538974
32	1.4326338972871762	0.008517740615755498	0.0	1.970043376222148	0.0	0.0	-0.6813904634796611	-0.043904114047429	0.0	0.0	0.10385089525826974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4675288588129656	0.4337704963861886	0.7446197570921282	0.4842980548559799	0.0	0.0	-0.38447247230201076	-0.7064188601684848	0.0	0.0	0.0	0.0
35	0.7776759605102972	0.09173523244429105	0.0	0.0	0.0	-0.6813904634796611	0.0	-0.2168276586630642	0.0	0.0	0.0	0.0	-0.1587497114183385	-0.4902982121082685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0284221621101568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	1.10325021380607	0.0	0.0	0.8965087284427302	0.0	-0.043904114047429	-0.2168276586630642	0.0	0.0	-0.380786944552928	-0.25334615681905415	-0.3518675889857055	0.0	-0.5247470452161259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11105715916690417	0.0	0.0	0.2339298636488759	-0.17208087222488533	0.0	0.0	0.0	0.0
51	2.4949025355264194	0.0	0.0	0.577070767245782	0.0	0.0	0.0	0.0	0.0	-0.9104805882189156	-0.399845292225	-0.5219481229741872	-0.42755078056458484	0.0	0.0	6.819425842008202	0.0	0.0	0.0	0.0	0.0	0.0	-0.9731039768821157	-0.31883698949100014	0.0	0.0	7.485082634271572	0.0	0.0	0.0	0.0	0.0	0.0
52	2.0523174118911154	0.0	0.0	0.7334777434403599	0.0	0.0	0.0	-0.380786944552928	-0.9104805882189156	0.0	-0.625009712313818	-0.1179067626552569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10887135073167675	0.0	0.0	0.0	0.0	0.3440058331657412	-0.8926388890215975	0.0	0.0	0.0	0.0
58	1.7800220509633558	0.0	0.0	0.0	0.0	0.10385089525826974	0.0	-0.25334615681905415	-0.399845292225	-0.625009712313818	0.0	-0.5908897499899344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0963653192505407	0.0	-0.3103777583211359	0.0	0.0	-0.04518796868180619	-0.956886324162446	0.0	0.0	0.0	0.0
59	1.5027293135742101	0.0	0.0	0.0	0.0	0.0	0.0	-0.3518675889857055	-0.5219481229741872	-0.1179067626552569	-0.5908897499899344	0.0	-0.44906819992956637	-0.41318405385194334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10694791123411873	-0.22174148680731864	-0.3138004751257488	0.0	0.0	0.2156748088455418	0.0	0.0	0.0	0.0	0.0
62	1.6149623116285083	-0.24608932769993164	0.0	0.0	0.0	0.0	-0.1587497114183385	0.0	-0.42755078056458484	0.0	0.0	-0.44906819992956637	0.0	-0.04552958005058527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.968552521465999	-0.7421910834906503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	0.93608784118805	0.0	0.0	0.0	0.0	0.0	-0.4902982121082685	-0.5247470452161259	0.0	0.0	0.0	-0.41318405385194334	-0.04552958005058527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0859147761492679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	-0.6024736985801158	0.0	2.315930467342658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16364443849290278	0.5722043574895768	0.11095328792356618	0.5551068992805863	-0.9401991443411828	0.4266332475101995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	7.4215284346844985	0.5285474066702999	0.0	0.0	0.0	6.819425842008202	0.0	0.0	0.0	0.0	0.0	0.16364443849290278	0.0	-0.539649881548306	0.0	-0.045276880996435453	-0.916237984828307	-0.1708307225916077	0.0	0.0	0.0	0.0	0.0	0.5828461060150785	0.0	0.0	-0.2917263464452091	0.17644366341860895	0.0	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5722043574895768	-0.539649881548306	0.0	0.0	0.0	0.19185769028898503	-0.0933720204003371	0.0	0.0	0.0	0.0	0.0	0.45850049866589027	0.0	0.0	-1.1801848819898362	-0.0445233001507237	1.2623312058225156	0.0
53	0.0	0.0	0.2328999229426567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11095328792356618	0.0	0.0	0.0	-0.3776271167997084	0.2976454075844446	-0.36620963452814204	0.0	0.0	0.0	0.0	-0.7349609468685315	0.0	0.0	0.0	0.0	-0.03272643056811031	0.05198773495080877	0.0
54	0.0	0.0	1.042292968779851	0.0	-0.21756888438100108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5551068992805863	-0.045276880996435453	0.0	-0.3776271167997084	0.0	0.012999298717434105	-0.12300378596615003	0.0	0.0	0.0	0.0	-0.46916662654985974	0.0	0.0	0.0	0.0	-0.4169741960981832	0.0	-0.6987617672068354
55	0.0	0.0	0.4398596587566157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9401991443411828	-0.916237984828307	0.19185769028898503	0.2976454075844446	0.012999298717434105	0.0	-0.3179655752394237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7695830276007487	0.0	0.0
56	0.0	0.0	1.312520076130805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4266332475101995	-0.1708307225916077	-0.0933720204003371	-0.36620963452814204	-0.12300378596615003	-0.3179655752394237	0.0	0.0	0.0	0.0	0.0	0.2632566541231123	-0.09324876466812249	0.0	0.0	-0.7434958409223207	0.08954983606854172	-0.3941939215936995	0.0
31	0.0	2.815068209637023	0.0	2.3112041626637945	0.0	-0.4675288588129656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.560744864689509	0.0	0.0	0.0	0.0	0.5156159549697414	-1.1659905648797544	0.0	0.0	0.0	0.0
