	4	8	13	20	25	30	14	15	32	33	16	17	18	28	22	27	34	26
4	0.0	0.10855216069046116	0.1135678122598876	0.563335349708419	1.2140669622681892	0.1610668278058809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.10855216069046116	0.0	0.03367642552946415	0.0	0.0	0.0	0.07666839568043335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.1135678122598876	0.03367642552946415	0.0	0.0	0.0	0.0	0.06413630766023853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.563335349708419	0.0	0.0	0.0	0.10234588741085829	0.5032452055634205	0.0	0.0	0.0	0.42517868840896705	0.0	0.0	0.0	0.6998010977145396	0.4476517918997692	0.7087780608962726	0.4531736054326483	0.23063479746923057
25	1.2140669622681892	0.0	0.0	0.10234588741085829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12623745295907696	0.0	0.0	0.04562679864533549
30	0.1610668278058809	0.0	0.0	0.5032452055634205	0.0	0.0	0.0	0.0	0.062288111070272184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06881618800306422	0.0
14	0.0	0.07666839568043335	0.06413630766023853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4211695722465871	0.9251695984158964	0.0540836359605817	0.3566582413957029	0.1670219800503351	0.8822107656474739	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.062288111070272184	0.0	1.4211695722465871	0.0	0.05172642503380046	0.0	0.0	0.0	0.0	0.0	0.0	0.10048179757667787	0.0
33	0.0	0.0	0.0	0.42517868840896705	0.0	0.0	0.0	0.9251695984158964	0.05172642503380046	0.0	0.0	0.0	0.0	0.09601910781930871	0.0	0.0	0.08999223130765623	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0540836359605817	0.0	0.0	0.0	0.0	0.10893180232759926	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3566582413957029	0.0	0.0	0.0	0.0	0.08898293389801164	0.7358672940827172	0.09420610048387737	0.5344451918532276	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1670219800503351	0.0	0.0	0.10893180232759926	0.08898293389801164	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.6998010977145396	0.0	0.0	0.0	0.8822107656474739	0.0	0.09601910781930871	0.0	0.7358672940827172	0.0	0.0	0.0	0.10844115793184886	0.0	0.0
22	0.0	0.0	0.0	0.4476517918997692	0.12623745295907696	0.0	0.0	0.0	0.0	0.0	0.0	0.09420610048387737	0.0	0.0	0.0	0.10761688799369543	0.0	0.07920772419621752
27	0.0	0.0	0.0	0.7087780608962726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5344451918532276	0.0	0.10844115793184886	0.10761688799369543	0.0	0.0	0.0
34	0.0	0.0	0.0	0.4531736054326483	0.0	0.06881618800306422	0.0	0.0	0.10048179757667787	0.08999223130765623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.23063479746923057	0.04562679864533549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07920772419621752	0.0	0.0	0.0
