	6	32	12	14	16	21	26	28	33	25	29	30	17	34	18	19	20	27
6	0.0	8.747653785287236e-05	3.906238824253881e-05	4.93823575608265e-05	0.0009253124740750586	0.0002808502772677705	0.00047922604125073126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	8.747653785287236e-05	0.0	0.0020167777424503234	0.0017250210042470094	0.0	0.0	0.0	0.0	0.0004648472961720131	0.0	0.0	0.0	0.0	0.00039227210614438797	0.0	0.0	0.0	0.0
12	3.906238824253881e-05	0.0020167777424503234	0.0	0.0	0.0	-0.0009732058917787797	0.0	0.0004947873891241399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	4.93823575608265e-05	0.0017250210042470094	0.0	0.0	0.0010032793102666747	0.0	0.0016474704967514243	0.0	0.004083620171676016	0.015736583503246148	0.005209121225831952	0.0025608617032548816	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0009253124740750586	0.0	0.0	0.0010032793102666747	0.0	0.0	0.00032388731756410844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0002808502772677705	0.0	-0.0009732058917787797	0.0	0.0	0.0	0.0	-0.0010588819331658803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006097217585478394
26	0.00047922604125073126	0.0	0.0	0.0016474704967514243	0.00032388731756410844	0.0	0.0	0.0	0.0	0.00029632250585601806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0004947873891241399	0.0	0.0	-0.0010588819331658803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040003064227687795
33	0.0	0.0004648472961720131	0.0	0.004083620171676016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003398619582352797	0.00942229872077647	-0.0004319663968824593	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	0.015736583503246148	0.0	0.0	0.00029632250585601806	0.0	0.0	0.0	0.0032601508254345756	0.0	0.0	0.0	0.0	0.0003224198250001798	0.0	0.0
29	0.0	0.0	0.0	0.005209121225831952	0.0	0.0	0.0	0.0	0.0	0.0032601508254345756	0.0	0.00013849387864782066	0.0	0.0	0.0	0.0022730334459482027	0.0	0.0
30	0.0	0.0	0.0	0.0025608617032548816	0.0	0.0	0.0	0.0	0.0003398619582352797	0.0	0.00013849387864782066	0.0	0.0026124347366141623	0.0	0.0	0.0025182173760917624	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00942229872077647	0.0	0.0	0.0026124347366141623	0.0	0.057381222981179786	-0.0002478453880833333	0.007117111279692822	0.0021233009695274794	0.0
34	0.0	0.00039227210614438797	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004319663968824593	0.0	0.0	0.0	0.057381222981179786	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0002478453880833333	0.0	0.0	0.0	0.0007344070129427434	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003224198250001798	0.0022730334459482027	0.0025182173760917624	0.007117111279692822	0.0	0.0	0.0	0.0009414376543315796	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021233009695274794	0.0	0.0007344070129427434	0.0009414376543315796	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	-0.006097217585478394	0.0	0.00040003064227687795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
