	6	32	12	14	16	21	26	28	33	25	29	30	17	34	18	19	20	27
6	0.0	3.1990916632505218e-06	2.79514676247632e-08	1.4789027244530342e-10	3.424127464352493e-05	1.7338326078188632e-07	1.1435600862164726e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	3.1990916632505218e-06	0.0	0.6972625249199613	0.13371580547839626	0.0	0.0	0.0	0.0	0.12592272842795174	0.0	0.0	0.0	0.0	0.02229802043673992	0.0	0.0	0.0	0.0
12	2.79514676247632e-08	0.6972625249199613	0.0	0.0	0.0	0.005679893930442818	0.0	0.3172203491232443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	1.4789027244530342e-10	0.13371580547839626	0.0	0.0	1.9490898909890628	0.0	0.20638813732765665	0.0	4.960206697129628	669.4940033830347	7.174074603639647	9.067161627781548	0.0	0.0	0.0	0.0	0.0	0.0
16	3.424127464352493e-05	0.0	0.0	1.9490898909890628	0.0	0.0	0.011259377036872877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	1.7338326078188632e-07	0.0	0.005679893930442818	0.0	0.0	0.0	0.0	0.018923180572324342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14028022077937288
26	1.1435600862164726e-06	0.0	0.0	0.20638813732765665	0.011259377036872877	0.0	0.0	0.0	0.0	0.006771497940312348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.3172203491232443	0.0	0.0	0.018923180572324342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35748446639796416
33	0.0	0.12592272842795174	0.0	4.960206697129628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16722746359229432	0.26269526625990897	0.0009851703122376197	0.0	0.0	0.0	0.0
25	0.0	0.0	0.0	669.4940033830347	0.0	0.0	0.006771497940312348	0.0	0.0	0.0	915.6630876791987	0.0	0.0	0.0	0.0	0.0010148462561046022	0.0	0.0
29	0.0	0.0	0.0	7.174074603639647	0.0	0.0	0.0	0.0	0.0	915.6630876791987	0.0	0.001331742329208684	0.0	0.0	0.0	0.06365453987522962	0.0	0.0
30	0.0	0.0	0.0	9.067161627781548	0.0	0.0	0.0	0.0	0.16722746359229432	0.0	0.001331742329208684	0.0	0.056334011582665024	0.0	0.0	1.9978798160725333	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26269526625990897	0.0	0.0	0.056334011582665024	0.0	463.58023566212546	0.000868057504463353	15.164349898923403	1.4834663818467224	0.0
34	0.0	0.02229802043673992	0.0	0.0	0.0	0.0	0.0	0.0	0.0009851703122376197	0.0	0.0	0.0	463.58023566212546	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000868057504463353	0.0	0.0	0.0	0.9887853809988217	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010148462561046022	0.06365453987522962	1.9978798160725333	15.164349898923403	0.0	0.0	0.0	4.687487294565622	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4834663818467224	0.0	0.9887853809988217	4.687487294565622	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.14028022077937288	0.0	0.35748446639796416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
