	3	4	26	38	45	46	48	49	53	7	8	25	21	39	41	51	10	14	15	43	44	31	32	42	54	55	56	33	50
3	0.0	0.13514381133888664	0.8535047054871799	1.0912929067242831	0.9420476604411987	1.012193969871466	0.6361516387450968	1.163771145432037	1.2475135186801558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.13514381133888664	0.0	0.03986809698798788	0.5174083935450249	0.3492224955634804	0.761389366046318	0.7493814174249852	0.16109240030516347	0.0	0.8443058233632111	1.1262488225701952	0.3020571454945682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.8535047054871799	0.03986809698798788	0.0	0.0	0.09029447657866474	0.5272758204812452	0.0	0.07070532890404624	0.0	-0.2105097981521098	0.0	-0.6026048411580418	0.7913834672655202	-0.036609166322192466	-0.028613464027049673	-0.4521701947793181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.352938088745123
38	1.0912929067242831	0.5174083935450249	0.0	0.0	0.0	0.2457622348711465	0.860079471598711	0.06127843132225308	1.129897209972015	0.0	0.0	0.0	0.49904813217000177	0.3347801918295384	0.6223742502185592	0.5031159878157394	0.0	0.7005082146198579	1.6831293010876625	0.0	0.0	0.0	0.6211033156302075	0.0	0.0	0.0	0.0	0.0	0.31305916978076775
45	0.9420476604411987	0.3492224955634804	0.09029447657866474	0.0	0.0	-0.2722761564180902	0.2454482330828041	0.0	0.0	0.0	0.0	0.35157331743409714	0.0	0.0	0.25518657434594216	0.0	0.0	-0.1922948648585774	0.0	0.0	0.0	0.0	0.0	0.0	0.16710044974834426	0.0	0.49198783784157585	0.0	0.0
46	1.012193969871466	0.761389366046318	0.5272758204812452	0.2457622348711465	-0.2722761564180902	0.0	0.557786563619115	0.41336932633437834	0.7076103738063575	0.0	0.0	0.0	0.0	-0.43013913247844615	0.24779904767286193	0.4668597652606972	0.0	-0.13080920143588226	1.0578270830998242	0.0	0.0	0.0	0.0	0.0	0.6733870954760557	0.0	0.4486754821516525	0.0	0.0
48	0.6361516387450968	0.7493814174249852	0.0	0.860079471598711	0.2454482330828041	0.557786563619115	0.0	0.0	0.3173410417966952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3516655247313458	0.0	0.0	0.0	0.0
49	1.163771145432037	0.16109240030516347	0.07070532890404624	0.06127843132225308	0.0	0.41336932633437834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29177065368174004	0.7088246206487218	0.26455918840956494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20831328773616503
53	1.2475135186801558	0.0	0.0	1.129897209972015	0.0	0.7076103738063575	0.3173410417966952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4865376405826754	0.44621203448457614	0.0	0.0	0.0	0.0	0.0	0.19654131702610955	0.0	0.0	0.0	0.0
