	13	26	27	34	20	35	46	48	57	60	21	44	51	52	22	23	38	49	30	50	39	40	53	41	45
13	0.0	0.17894833986673964	0.7042384034977551	0.2644872258761287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.17894833986673964	0.0	0.869051198873462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5441683721899861	0.0	0.33733551755977564	0.0	0.23414404895591215	0.0	0.0	0.0	0.0	0.0
27	0.7042384034977551	0.869051198873462	0.0	0.7281452304316101	0.0	0.0	0.0	0.7425584838095871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1020171350930594	0.0	0.0	0.45355535478898124	0.0	0.36619096135098095	0.3579550845748313	0.7671589899151962	0.0	0.0
34	0.2644872258761287	0.0	0.7281452304316101	0.0	0.0	0.0	0.0	0.24254915924944243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25679743058379345	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.21200526250642077	1.0669330238641028	1.8600276551365822	1.6163945581380592	1.1199641850658275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.21200526250642077	0.0	1.0096507724255157	0.0	0.0	0.0	0.5557210234845511	0.9406884515901831	0.0	0.0	0.28209925619898346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	1.0669330238641028	1.0096507724255157	0.0	0.0	0.0	0.23922512351340822	0.0	0.24003443355127327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22584725769306016
48	0.0	0.0	0.7425584838095871	0.24254915924944243	1.8600276551365822	0.0	0.0	0.0	0.4365509078274128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.582056039030957	0.0	0.2728245675077266	0.0	0.0
57	0.0	0.0	0.0	0.0	1.6163945581380592	0.0	0.0	0.4365509078274128	0.0	0.2113097565702345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5761330541348165	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	1.1199641850658275	0.0	0.23922512351340822	0.0	0.2113097565702345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7159638327819676	0.0	0.0	0.0	0.2830485106200178
21	0.0	0.0	0.0	0.0	0.0	0.5557210234845511	0.0	0.0	0.0	0.0	0.0	0.6661638930814207	0.3140454147608419	0.22491076675780478	0.31051084501809906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.9406884515901831	0.24003443355127327	0.0	0.0	0.0	0.6661638930814207	0.0	0.0	0.5453881140194909	0.0	0.0	0.0	0.0	0.7138724947924772	0.0	0.0	0.0	0.0	0.5092124739201804	0.22232800439046393
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3140454147608419	0.0	0.0	0.17004485123297805	0.5899539560673834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2109636060713181	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22491076675780478	0.5453881140194909	0.17004485123297805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6396685427368036	0.0
22	0.0	0.0	0.0	0.0	0.0	0.28209925619898346	0.0	0.0	0.0	0.0	0.31051084501809906	0.0	0.5899539560673834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.5441683721899861	1.1020171350930594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6911090409074108	0.5781891691574762	1.6507542236994965	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6911090409074108	0.0	0.21880539769459134	0.0	0.4233199780874425	0.0	0.0	0.0	0.0	0.0
49	0.0	0.33733551755977564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5781891691574762	0.21880539769459134	0.0	0.0	0.22504706701861962	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.45355535478898124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7138724947924772	0.0	0.0	0.0	1.6507542236994965	0.0	0.0	0.0	0.0	0.6577342600332832	0.305282707413021	0.0	0.19450899727731602	0.763007280864133
50	0.0	0.23414404895591215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4233199780874425	0.22504706701861962	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.36619096135098095	0.0	0.0	0.0	0.0	0.582056039030957	0.5761330541348165	0.7159638327819676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6577342600332832	0.0	0.0	0.31533581733118465	0.0	0.0	0.8475505019994878
40	0.0	0.0	0.3579550845748313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.305282707413021	0.0	0.31533581733118465	0.0	0.0	0.0	0.0
53	0.0	0.0	0.7671589899151962	0.25679743058379345	0.0	0.0	0.0	0.2728245675077266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5092124739201804	0.2109636060713181	0.6396685427368036	0.0	0.0	0.0	0.0	0.19450899727731602	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.22584725769306016	0.0	0.0	0.2830485106200178	0.0	0.22232800439046393	0.0	0.0	0.0	0.0	0.0	0.0	0.763007280864133	0.0	0.8475505019994878	0.0	0.0	0.0	0.0
