	13	24	25	43	51	19	66	36	38	22	58	63	37	45	53	54	48	47	49	30	31	33	56	59
13	0.0	0.17894833986673964	0.5647619851225014	0.7242711180342397	0.2644872258761287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.17894833986673964	0.0	0.5441683721899861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23414404895591215	0.33733551755977564	0.0	0.0	0.0	0.0	0.0	0.0
25	0.5647619851225014	0.5441683721899861	0.0	1.0973554536840442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5781891691574762	0.6911090409074108	1.1209332186762881	1.6507542236994965	0.0	0.0	0.0
43	0.7242711180342397	0.0	1.0973554536840442	0.0	0.7457580577098496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3427213592198871	0.0	0.0	0.0	0.7829222358503614
51	0.2644872258761287	0.0	0.0	0.7457580577098496	0.0	0.0	0.0	0.0	0.0	0.0	0.24028757130840236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25679743058379345
19	0.0	0.0	0.0	0.0	0.0	0.0	1.1274996668206787	0.22036352917754876	0.39063814823000786	0.6399217478665724	1.859837369168261	1.5848474113289344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0	1.1274996668206787	0.0	0.0	0.0	1.120784975618931	0.0	0.2229760549165688	0.0	0.0	0.0	0.2269269562507501	0.0	0.0	0.0	0.7277751146245289	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.22036352917754876	0.0	0.0	0.27354198116626105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.39063814823000786	0.0	0.27354198116626105	0.0	0.2848727595690125	0.0	0.0	0.18015767199878957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.0	0.0	0.6399217478665724	1.120784975618931	0.0	0.2848727595690125	0.0	0.0	0.0	0.30616097964927086	0.22491076675780478	0.7026582839282178	0.9102597325947344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.24028757130840236	1.859837369168261	0.0	0.0	0.0	0.0	0.0	0.44067674067061413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27857285309950564
63	0.0	0.0	0.0	0.0	0.0	1.5848474113289344	0.2229760549165688	0.0	0.0	0.0	0.44067674067061413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6364605191004458	0.0	0.0	0.0	0.3650796366157028
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18015767199878957	0.30616097964927086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22491076675780478	0.0	0.0	0.0	0.0	0.5254632611302912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17004485123297805	0.0
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7026582839282178	0.0	0.0	0.0	0.5254632611302912	0.0	0.17071168779712248	0.0	0.0	0.0	0.8742845837263437	0.0	0.0	0.5044803340682731	0.0
54	0.0	0.0	0.0	0.0	0.0	0.0	0.2269269562507501	0.0	0.0	0.9102597325947344	0.0	0.0	0.0	0.0	0.17071168779712248	0.0	0.0	0.0	0.0	0.8234732721009215	0.0	0.0	0.0	0.0
48	0.0	0.23414404895591215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22504706701861962	0.4233199780874425	0.0	0.0	0.0	0.0	0.0
47	0.0	0.33733551755977564	0.5781891691574762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22504706701861962	0.0	0.2188053976945913	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.6911090409074108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4233199780874425	0.2188053976945913	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	1.1209332186762881	0.3427213592198871	0.0	0.0	0.7277751146245289	0.0	0.0	0.0	0.0	0.6364605191004458	0.0	0.0	0.8742845837263437	0.8234732721009215	0.0	0.0	0.0	0.0	0.31034508402033945	0.577749517759338	1.0167294257462922	0.6576962967271154
31	0.0	0.0	1.6507542236994965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31034508402033945	0.0	0.21060507663877837	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.577749517759338	0.21060507663877837	0.0	0.22607928802941193	0.0
56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17004485123297805	0.5044803340682731	0.0	0.0	0.0	0.0	1.0167294257462922	0.0	0.22607928802941193	0.0	0.0
59	0.0	0.0	0.0	0.7829222358503614	0.25679743058379345	0.0	0.0	0.0	0.0	0.0	0.27857285309950564	0.3650796366157028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576962967271154	0.0	0.0	0.0	0.0
